"aa_id"|"school_id"|"course"|"entryyear"|"referral"|"registerdate"|"lastupdate"|"staffid"|"aa_remark"|"result_remark"|"remark_to_school"|"eventdate"|"eventtime"|"enroll_status"|"enroll_sub_status"|"coursedetail"|"s_detail"|"scholarship"|"event"
"S003404"|250|"Year 12"|"201009"|"N"|"20100205"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003264"|362|"Year 10"|"201009"|"N"|"20100203"|"20100210000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003241"|177|"Year 12"|"201009"|"N"|"20100201"|"20100210000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S003545"|500|"Year 9"|"201109"|"N"|"20100126"|"20100210000000"|""|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S003237"|28|"Year 10"|"201009"|"N"|"20100125"|"20100210000000"|""|"take ELAT first"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003435"|464|"Year 10"|"201009"|"N"|"20100119"|"20100210000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003157"|306|"Year 12"|"201009"|"N"|"20100106"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001678"|494|"Year 10"|"201009"|"N"|"20100106"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003091"|465|"Year 12"|"201009"|"N"|"20091231"|"20100210000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001692"|185|"Year 9"|"201009"|"N"|"20091221"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003165"|381|"Year 10"|"201009"|"Y"|"20091216"|"20100210000000"|""|"e to s : rejected"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002756"|480|"Year 9"|"201004"|"N"|"20091218"|"20100210000000"|""|"e form to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S002509"|40|"Year 12"|"201009"|"N"|"20091209"|"20100210000000"|""|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S003101"|102|"Year 10"|"201009"|"N"|"20091204"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002917"|381|"Year 9"|"201009"|"N"|"20091202"|"20100210000000"|""|"reject: e to P"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002978"|494|"Year 10"|"201009"|"N"|"20091125"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003197"|2|"Year 7"|"201009"|"N"|"20091120"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002669"|159|"Year 10"|"201009"|"N"|"20091116"|"20100210000000"|""|"did well in entrance test but no boarding place at the moment (10 feb)"|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S003173"|159|"Year 10"|"201009"|"N"|"20091116"|"20100210000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S003081"|1|"Year 12"|"201009"|"N"|"20091102"|"20100210000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002558"|306|"Year 10"|"201009"|"N"|"20091019"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002448"|581|"Year 10"|"201009"|"N"|"20091014"|"20100210000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001526"|15|"Year 10"|"201009"|"N"|"20090930"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002537"|17|"Year 12"|"201009"|"N"|"20090926"|"20100210000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002082"|500|"Year 10"|"201009"|"N"|"20090924"|"20100210000000"|""|""|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S001715"|306|"Year 12"|"201009"|"N"|"20090819"|"20100210000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002030"|10|"Year 10"|"201009"|"N"|"20090819"|"20100210000000"|""|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S003483"|2|"Year 10"|"201009"|"Y"|"20100211"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003633"|362|"Year 10"|"201009"|"N"|"20100211"|"20100211000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003633"|115|"Year 10"|"201009"|"N"|"20100211"|"20100211000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003645"|89|"Year 12"|"201009"|"N"|"20100210"|"20100211000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003645"|102|"Year 12"|"201009"|"N"|"20100210"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003612"|36|"Year 12"|"201009"|"N"|"20100209"|"20100211000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003663"|241|"Year 7"|"201009"|"N"|"20100209"|"20100211000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003571"|250|"Year 12"|"201009"|"N"|"20100208"|"20100211000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003647"|100|"Year 9"|"201009"|"N"|"20100208"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003647"|22|"Year 9"|"201009"|"N"|"20100208"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003647"|573|"Year 9"|"201009"|"N"|"20100208"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003587"|102|"Year 12"|"201009"|"N"|"20100206"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S001774"|345|"Year 12"|"201009"|"N"|"20100206"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S001774"|11|"Year 12"|"201009"|"N"|"20100206"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002647"|573|"Year 12"|"201009"|"N"|"20100201"|"20100211000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003532"|286|"Year 12"|"201009"|"N"|"20100129"|"20100211000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003505"|55|"Year 12"|"201004"|"N"|"20100128"|"20100211000000"|""|"Brighton 5-term ALevel"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S003405"|286|"Year 12"|"201009"|"N"|"20100121"|"20100211000000"|""|"dl: 15 feb"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S003405"|327|"Year 12"|"201009"|"N"|"20100121"|"20100211000000"|""|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S001810"|290|"Year 9"|"201004"|"N"|"20100114"|"20100211000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S003433"|581|"Year 9"|"201009"|"N"|"20100112"|"20100211000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003426"|89|"Year 10"|"201009"|"N"|"20100113"|"20100211000000"|""|""|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S003372"|306|"Year 10"|"201009"|"N"|"20100107"|"20100211000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003003"|16|"Year 9"|"201009"|"N"|"20091211"|"20100211000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S003232"|581|"Year 9"|"201009"|"N"|"20091205"|"20100211000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001493"|251|"Year 10"|"201009"|"N"|"20091203"|"20100211000000"|""|"DL: 29 Jan 2010"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001853"|251|"Year 9"|"201009"|"N"|"20091203"|"20100211000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001432"|500|"Year 10"|"201009"|"Y"|"20091202"|"20100211000000"|""|"parents want her to take it on saturday, need to charge $800 invigilation fee"|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S003003"|136|"Year 9"|"201009"|"N"|"20091116"|"20100211000000"|""|"DL: 11 Feb 2010"|""|""|""|""|"Declined"|" "|""|""|0|""
"S002882"|234|"Year 12"|"201009"|"N"|"20091028"|"20100211000000"|""|"wait for offer letter"|""|""|""|""|"Declined"|" "|""|""|0|""
"S002017"|18|"Year 12"|"201009"|"N"|"20091017"|"20100211000000"|""|"cousin studied in SSG / checked w/ Jenny"|""|""|""|""|"Drop"|" "|""|""|0|""
"S001770"|381|"Year 9"|"201009"|"N"|"20091003"|"20100211000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002446"|433|"Year 12"|"201009"|"N"|"20091001"|"20100211000000"|""|"4/2, 5pm"|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002038"|1|"Year 12"|"201009"|"N"|"20090924"|"20100211000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S003686"|154|"Year 10"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003615"|208|"Year 12"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003024"|134|"Year 10"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003176"|257|"Year 7"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003176"|412|"Year 7"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002654"|3|"Year 10"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003242"|574|"Year 10"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003666"|533|"Year 12"|"201009"|"N"|"20100210"|"20100212000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003666"|3|"Year 12"|"201009"|"N"|"20100210"|"20100212000000"|""|"school will contact us if places are available"|""|""|""|""|"FULL"|" "|""|""|0|""
"S003666"|125|"Year 12"|"201009"|"N"|"20100210"|"20100212000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003666"|9|"Year 12"|"201009"|"N"|"20100210"|"20100212000000"|""|"can proceed with testing for a WL place"|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003674"|125|"Year 10"|"201009"|"N"|"20100210"|"20100212000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003614"|11|"Year 12"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003614"|10|"Year 12"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001641"|528|"Year 10"|"201009"|"N"|"20100212"|"20100212000000"|""|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S003576"|367|"Year 9"|"201009"|"N"|"20100210"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003564"|323|"Year 10"|"201009"|"N"|"20100210"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001611"|381|"Year 9"|"201009"|"N"|"20100208"|"20100212000000"|""|"no place at the moment can CP later"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003571"|330|"Year 12"|"201009"|"N"|"20100208"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001611"|3|"Year 9"|"201009"|"N"|"20100205"|"20100212000000"|""|"will inform us once places are available"|""|""|""|""|"Hold"|" "|""|""|0|""
"S001611"|463|""|"201009"|"N"|"20100205"|"20100212000000"|""|"no place at the moment"|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001611"|251|"Year 9"|"201009"|"N"|"20100205"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S003155"|40|"Year 12"|"201009"|"N"|"20100204"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S003404"|55|"Year 12"|"201009"|"N"|"20100205"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003024"|464|"Year 10"|"201009"|"N"|"20100202"|"20100212000000"|""|"shaftesbury"|""|""|""|""|"FULL"|" "|""|""|0|""
"S002475"|351|"Year 10"|"201009"|"N"|"20100203"|"20100212000000"|""|"1 year english &amp; 1 year GCSE"|""|""|""|""|"Offered"|" "|""|""|0|""
"S003449"|313|"Year 12"|"201009"|"N"|"20100130"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S002141"|10|"Year 12"|"201009"|"N"|"20100127"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003458"|2|"Year 6"|"201009"|"N"|"20100126"|"20100212000000"|""|""|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S003458"|3|"Year 7"|"201009"|"N"|"20100126"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002717"|504|"Year 12"|"201009"|"N"|"20100123"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003469"|3|"Year 12"|"201009"|"N"|"20100118"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003412"|3|"Year 12"|"201009"|"N"|"20100118"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002815"|3|"Year 10"|"201009"|"N"|"20100116"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003298"|3|"Year 12"|"201009"|"N"|"20100112"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002519"|595|"Year 10"|"201009"|"N"|"20100104"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S002947"|441|"Year 12"|"201009"|"N"|"20091216"|"20100212000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S002201"|528|"Year 12"|"201009"|"Y"|"20091216"|"20100212000000"|""|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S003283"|327|"Year 10"|"201009"|"N"|"20091218"|"20100212000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002531"|3|"Year 12"|"201009"|"N"|"20091210"|"20100212000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002854"|344|"Year 12"|"201009"|"N"|"20091125"|"20100212000000"|""|""|""|""|""|""|"Offered"|" "|""|""|0|""
"S003154"|1|"Year 12"|"201009"|"N"|"20091114"|"20100212000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003176"|61|"Year 7"|"201009"|"Y"|"20091116"|"20100212000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001998"|110|"Year 12"|"201009"|"N"|"20091106"|"20100212000000"|""|"wait offer letter"|""|""|""|""|"Declined"|" "|""|""|0|""
"S002769"|322|"Year 12"|"201009"|"N"|"20091104"|"20100212000000"|""|"mid jan"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S002655"|18|"Year 9"|"201009"|"N"|"20091025"|"20100212000000"|""|"chased jenny for results 12/2"|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S001454"|18|"Year 9"|"201009"|"N"|"20091025"|"20100212000000"|""|"dl: 1 dec"|""|""|""|""|"Declined"|" "|""|""|0|""
"S002790"|313|"Year 12"|"201009"|"N"|"20091024"|"20100212000000"|""|"choose one sci paper to sit"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002857"|433|"Year 12"|"201009"|"N"|"20091024"|"20100212000000"|""|"didnt do test"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002012"|528|"Year 10"|"201009"|"N"|"20091022"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S002778"|528|"Year 12"|"201009"|"N"|"20091021"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001966"|599|"Year 12"|"201009"|"N"|"20091014"|"20100212000000"|""|""|""|""|""|""|"Offered (C)"|" "|""|""|0|""
"S001378"|599|"Year 7"|"201009"|"N"|"20091014"|"20100212000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S002519"|412|"Year 10"|"201009"|"N"|"20091005"|"20100212000000"|""|"DL: 12 Mar 2010"|""|""|""|""|"Declined"|" "|""|""|0|""
"S001630"|528|"Year 12"|"201009"|"N"|"20090924"|"20100212000000"|""|"exam form signed / p applied directly"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002059"|89|"Year 12"|"201009"|"N"|"20090924"|"20100212000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002020"|433|"Year 10"|"201009"|"N"|"20090923"|"20100212000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002471"|462|"Year 12"|"201009"|"N"|"20090923"|"20100212000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002164"|433|"Year 12"|"201009"|"N"|"20090922"|"20100212000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S001624"|528|"Year 7"|"201009"|"N"|"20090819"|"20100212000000"|""|"12.2.10: p rec&#039;d letter fr school direct"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002030"|7|"Year 10"|"201009"|"N"|"20090819"|"20100212000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003526"|534|"Year 9"|"201009"|"N"|"20100212"|"20100217000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003665"|89|"Year 12"|"201009"|"N"|"20100212"|"20100217000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003652"|125|"Year 9"|"201009"|"N"|"20100212"|"20100217000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003497"|304|""|"201009"|"N"|"20100212"|"20100217000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003686"|323|"Year 10"|"201009"|"N"|"20100212"|"20100217000000"|""|"may reconsider if place becomes ava."|""|""|""|""|"FULL"|" "|""|""|0|""
"S003415"|430|"Year 12"|"201009"|"N"|"20100210"|"20100217000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003415"|511|"Year 12"|"201009"|"N"|"20100210"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003564"|13|"Year 10"|"201009"|"N"|"20100208"|"20100217000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003488"|489|"Year 12"|"201009"|"N"|"20100208"|"20100217000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003514"|389|"Year 7"|"201009"|"N"|"20100128"|"20100217000000"|""|""|""|""|""|""|"Offered"|" "|""|""|0|""
"S002917"|528|"Year 9"|"201009"|"N"|"20091202"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002773"|89|"Year 12"|"201009"|"N"|"20091020"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002340"|89|"Year 12"|"201009"|"N"|"20091012"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001435"|89|"Year 12"|"201009"|"N"|"20091002"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001526"|89|"Year 10"|"201009"|"N"|"20090930"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001607"|89|"Year 12"|"201009"|"N"|"20090928"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002181"|494|"Year 12"|"201009"|"N"|"20090926"|"20100217000000"|""|""|""|""|""|""|"Offered"|" "|""|""|0|""
"S002181"|306|"Year 12"|"201009"|"N"|"20090926"|"20100217000000"|""|""|""|""|""|""|"Offered"|" "|""|""|0|""
"S001629"|302|"Year 12"|"201009"|"N"|"20090923"|"20100217000000"|""|"offer in 2011 coz no beds in 2010"|""|""|""|""|"Offered"|" "|""|""|0|""
"S001432"|89|"Year 10"|"201009"|"N"|"20090922"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001432"|545|"Year 10"|"201009"|"N"|"20090922"|"20100217000000"|""|"exam paper arrived at AA on 18 nov"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002181"|10|"Year 12"|"201009"|"N"|"20090914"|"20100217000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S002181"|381|"Year 12"|"201009"|"N"|"20090914"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002211"|22|"Year 9"|"201009"|"N"|"20090911"|"20100217000000"|""|"audition at uppingham in feb"|""|""|""|""|"DEPOSITED-Scholarship"|" "|""|""|0|""
"S001426"|89|"Year 12"|"201009"|"N"|"20090910"|"20100217000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001831"|462|"Year 12"|"201009"|"N"|"20090822"|"20100217000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S001452"|462|"Year 12"|"201009"|"N"|"20090815"|"20100217000000"|""|"exam in Nov/Dec"|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S001432"|177|"Year 10"|"201009"|"N"|"20100218"|"20100218000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003526"|136|"Year 9"|"201009"|"N"|"20100218"|"20100218000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001994"|303|"Year 10"|"201009"|"N"|"20100218"|"20100218000000"|""|"May Expo 2009"|""|""|""|""|"Declined"|" "|""|""|0|""
"S003176"|574|"Year 7"|"201009"|"N"|"20100212"|"20100218000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003465"|330|"Year 12"|"201009"|"N"|"20100212"|"20100218000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003696"|10|"Year 10"|"201009"|"Y"|"20100217"|"20100218000000"|""|""|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S003465"|53|"Year 12"|"201009"|"N"|"20100218"|"20100218000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003465"|208|"Year 12"|"201009"|"N"|"20100218"|"20100218000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003465"|362|"Year 12"|"201009"|"N"|"20100218"|"20100218000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003661"|381|"Year 9"|"201009"|"N"|"20100211"|"20100218000000"|""|"w/o reg"|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S003415"|72|"Year 12"|"201009"|"N"|"20100210"|"20100218000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003612"|72|"Year 12"|"201009"|"N"|"20100209"|"20100218000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S003612"|250|"Year 12"|"201009"|"N"|"20100209"|"20100218000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002557"|424|"Year 12"|"201009"|"N"|"20100209"|"20100218000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003486"|344|"Year 12"|"201009"|"N"|"20100208"|"20100218000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S003407"|135|"Year 10"|"201009"|"Y"|"20100205"|"20100218000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003406"|135|"Year 10"|"201009"|"Y"|"20100205"|"20100218000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S003549"|330|"Year 9"|"201009"|"N"|"20100202"|"20100218000000"|""|"and year 10"|""|""|""|""|"FULL"|" "|""|""|0|""
"S002507"|3|"Year 12"|"201009"|"N"|"20100128"|"20100218000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S003504"|394|"Year 12"|"201009"|"N"|"20100120"|"20100218000000"|""|"chased 18/2"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002206"|89|"Year 10"|"201009"|"N"|"20091231"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003091"|20|"Year 12"|"201009"|"N"|"20091231"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002794"|257|"Year 12"|"201009"|"N"|"20091120"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002944"|89|"Year 12"|"201009"|"N"|"20091120"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S003085"|2|"Year 8"|"201009"|"N"|"20091117"|"20100218000000"|""|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S003048"|89|"Year 12"|"201009"|"N"|"20091117"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001585"|20|"Year 12"|"201009"|"N"|"20091111"|"20100218000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S002978"|89|"Year 10"|"201009"|"N"|"20091111"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002906"|468|"Year 12"|"201009"|"N"|"20091107"|"20100218000000"|""|"dl: 19 feb"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S002631"|3|"Year 12"|"201009"|"N"|"20091021"|"20100218000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001694"|2|"Year 9"|"201009"|"N"|"20091016"|"20100218000000"|""|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S001998"|185|"Year 12"|"201009"|"N"|"20091012"|"20100218000000"|""|"DL: 19 Feb 10 / changed to uncond offer
cond: HKCEE 5Es in which Cs in AS subjs / DL: 15 Jan 2010 (extended)"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001612"|381|"Year 10"|"201009"|"N"|"20090930"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002402"|89|"Year 12"|"201009"|"N"|"20090925"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001781"|462|"Year 12"|"201009"|"N"|"20090924"|"20100218000000"|""|"exam in jan: maths, chem, bio, geog
headington offered, won&#039;t take exam"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S001818"|89|"Year 12"|"201009"|"N"|"20090924"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002313"|113|"Year 12"|"201009"|"N"|"20090923"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002050"|89|"Year 12"|"201009"|"N"|"20090922"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002445"|591|"Year 9"|"201009"|"N"|"20090922"|"20100218000000"|""|"cant make decision
DL: 5 Jan 2010 (extended)"|""|""|""|""|"Declined"|" "|""|""|0|""
"S001939"|4|"Year 12"|"201009"|"N"|"20090922"|"20100218000000"|""|"10% Birley Overseas
"|""|""|""|""|"Declined"|" "|""|""|0|""
"S002038"|154|"Year 12"|"201009"|"N"|"20090917"|"20100218000000"|""|"22/2"|""|""|""|""|"Declined"|" "|""|""|0|""
"S001916"|89|"Year 12"|"201009"|"N"|"20090908"|"20100218000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001344"|2|"Year 8"|"201009"|"N"|"20090903"|"20100218000000"|""|"offered 9.2.10"|""|""|""|""|"Declined"|" "|""|""|0|""
