"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
185|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
185|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
185|"Year 6"|""|"20130309110329"|""|""|"2012-13"|""|""|""
185|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
185|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
185|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
185|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
187|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
187|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
187|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
187|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
188|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
188|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
188|"Year 9"|""|"20130309110329"|""|""|"2012-13"|""|""|""
188|"Year 10"|""|"20130309110329"|""|""|"2012-13"|""|""|""
188|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
188|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
189|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
189|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
189|"Year 6"|""|"20130309110329"|""|""|"2012-13"|""|""|""
189|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
189|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
189|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 6"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 9"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 10"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 12"|""|"20130309110329"|""|""|"2012-13"|""|""|""
190|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 9"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 10"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
191|"Year 12"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 6"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 9"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 10"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 12"|""|"20130309110329"|""|""|"2012-13"|""|""|""
192|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 7"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 8"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 9"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 10"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 12"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
195|"Year 6"|""|"20130309110329"|""|""|"2012-13"|""|""|""
196|"1 Year GCSE"|""|"20130309110329"|""|""|"2012-13"|""|""|""
196|"Foundation"|""|"20130309110329"|""|""|"2012-13"|""|""|""
196|"1 Year AL"|""|"20130309110329"|""|""|"2012-13"|""|""|""
196|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
197|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
197|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
197|"Year 6"|""|"20130309110329"|""|""|"2012-13"|""|""|""
197|"Year 11"|""|"20130309110329"|""|""|"2012-13"|""|""|""
197|"Year 13"|""|"20130309110329"|""|""|"2012-13"|""|""|""
198|"Year 4"|""|"20130309110329"|""|""|"2012-13"|""|""|""
198|"Year 5"|""|"20130309110329"|""|""|"2012-13"|""|""|""
198|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
198|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
198|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
200|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
201|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
205|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
208|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
209|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
209|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
211|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
211|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
212|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
212|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
212|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
212|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
212|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
212|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
213|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
214|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
214|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
214|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
214|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
214|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
215|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
215|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
215|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
215|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
215|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
217|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
217|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
218|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
218|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
218|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
218|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
218|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
218|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
220|"3 Years AL"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
225|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
228|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
228|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
228|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
228|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
229|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
229|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
229|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
229|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
229|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
229|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
230|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
231|"Foundation"|""|"20130309110330"|""|""|"2012-13"|""|""|""
233|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
233|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
233|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
233|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
233|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
233|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 4"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 5"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 6"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 7"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 8"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 9"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
234|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
235|"Year 12"|""|"20130309110330"|""|""|"2012-13"|""|""|""
235|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
235|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
241|"Year 10"|""|"20130309110330"|""|""|"2012-13"|""|""|""
241|"Year 11"|""|"20130309110330"|""|""|"2012-13"|""|""|""
241|"Year 13"|""|"20130309110330"|""|""|"2012-13"|""|""|""
241|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
245|"Foundation"|""|"20130309110331"|""|""|"2012-13"|""|""|""
245|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
245|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
247|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
248|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
248|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
248|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
248|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
248|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
250|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
251|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
251|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
255|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
256|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
257|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
257|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
257|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
257|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
258|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
259|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
259|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
260|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
260|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
260|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
260|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
261|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
261|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
261|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
261|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 4"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 5"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 6"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
262|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
263|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
263|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
263|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
263|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
264|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
264|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
264|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
264|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
264|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
264|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
265|"Year 4"|""|"20130309110331"|""|""|"2012-13"|""|""|""
265|"Year 5"|""|"20130309110331"|""|""|"2012-13"|""|""|""
265|"Year 6"|""|"20130309110331"|""|""|"2012-13"|""|""|""
265|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
265|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
268|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
269|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
269|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
269|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
269|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
269|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
271|"Year 4"|""|"20130309110331"|""|""|"2012-13"|""|""|""
271|"Year 5"|""|"20130309110331"|""|""|"2012-13"|""|""|""
271|"Year 6"|""|"20130309110331"|""|""|"2012-13"|""|""|""
271|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
271|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
271|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 4"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 5"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 6"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
272|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
273|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
274|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
274|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
275|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
275|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
275|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
275|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
275|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
275|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
277|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
277|"Year 4"|""|"20130309110331"|""|""|"2012-13"|""|""|""
277|"Year 5"|""|"20130309110331"|""|""|"2012-13"|""|""|""
277|"Year 6"|""|"20130309110331"|""|""|"2012-13"|""|""|""
277|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
278|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 7"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 8"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 9"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 10"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 11"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 12"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 13"|""|"20130309110331"|""|""|"2012-13"|""|""|""
279|"Year 6"|""|"20130309110331"|""|""|"2012-13"|""|""|""
280|"1 Year GCSE"|""|"20130309110332"|""|""|"2012-13"|""|""|""
280|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
280|"Year 12"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 4"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 5"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 6"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 10"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 12"|""|"20130309110332"|""|""|"2012-13"|""|""|""
282|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
285|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
285|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
286|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
286|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
286|"Year 9"|""|"20130309110332"|""|""|"2012-13"|""|""|""
286|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
286|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 4"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 5"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 6"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
288|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
290|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
290|"Year 9"|""|"20130309110332"|""|""|"2012-13"|""|""|""
290|"Year 10"|""|"20130309110332"|""|""|"2012-13"|""|""|""
290|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
290|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 4"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 5"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 6"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 10"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 12"|""|"20130309110332"|""|""|"2012-13"|""|""|""
291|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 4"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 5"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 6"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 9"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 10"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
293|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 4"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 5"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 6"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 9"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 10"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 12"|""|"20130309110332"|""|""|"2012-13"|""|""|""
295|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 4"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 5"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 6"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 7"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 8"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 9"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 10"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 11"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 12"|""|"20130309110332"|""|""|"2012-13"|""|""|""
298|"Year 13"|""|"20130309110332"|""|""|"2012-13"|""|""|""
