"school_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"|"ssyear"
577|"Travel information"|"Taxi
As there will be a few of them, perhaps a taxi would be the best option?  The cost of our local driver for a collection from Heathrow is currently £185 for up to four people.  
 
Train
A train from Heathrow to Tiverton Parkway then a taxi from Tiverton will probably cost more.  
 
Coach
The National Express coach from Heathrow to South Molton then a taxi to school is another option.  The fare is around £20 per person and the taxi would be around £20."|"20140115174155"|"AA00025"|""|"2013-14"
599|"Long Weekend Arrangement"|"[18 Jan 2014]
Governors have been considering how to continue to provide these facilities and have concluded that there should be a modest additional charge of GBP300 per term in respect of facilities for international strdents which will be payable from the Summer Term 2013. This charge will include the cost of exeat boarding for all international students who will therefore in future be able to stay at the college during six exeat weekends a year at o addition charge. 

As an interim measure, parents of international students who do not wish to take advantage of any of te addition services provided for them may opt out of the additional charge by giving notice to the Bursar no later than 28h February 2014. This interim measure will apply only for Summer Term 2014. Thereafter, the additional charge will be applied to the accounts of all international students."|"20140118093157"|"AA00025"|""|"2013-14"
13|"Airport Pickup Remark"|"[22 Jan 2014]
The average cost of a taxi (London to Warwick) is approximately £100, although it does vary depending on where in London you need to go.  The cheapest (but reliable) firm that we use is M&P taxis, contact details as follow:

Michael and Paula Williams
mandptaxis@hotmail.co.uk
01264 790804
07988 677072"|"20140122173717"|"AA00025"|""|"2013-00"
197|"Long Weekend Arrangement"|"Can Stay"|"20130723170000"|""|""|"2013-14"
686|"Accommodation"|"HOMESTAY ACCOMMODATION FEES – SEPTEMBER 2013

Cost:		£130 per week for half board accommodation (breakfast and a two course evening meal Monday to Friday, lunch included Saturday and Sunday) 

(If the student returns to his/her home Country for holidays,  the accommodation cost will be reduced to £30 for each week the student is away, half term breaks away from the host’s home are included)  This payment is compulsory, it is non-negotiable.

Payable:		£520 in advance every four weeks direct to Homestay.

First Payment:	£520 – first four weeks accommodation for half board. 
 

Any breakages or damage will be paid for out of the deposit  paid when the students first applied.  A quote for repair or replacement will be requested.

	 
If a student wishes to change accommodation, or a host family wishes the student to leave, this must be notified to the college with at least one month’s notice in writing."|"20140128100816"|"AA00025"|""|"2013-14"
686|"Accommodation"|"[28 Jan 2014]
HOMESTAY ACCOMMODATION FEES – SEPTEMBER 2013

Cost:	£130 per week for half board accommodation (breakfast and a two course evening meal Monday to Friday, lunch included Saturday and Sunday) 

(If the student returns to his/her home Country for holidays,  the accommodation cost will be reduced to £30 for each week the student is away, half term breaks away from the host’s home are included)  This payment is compulsory, it is non-negotiable.

Payable:		£520 in advance every four weeks direct to Homestay.

First Payment:	£520 – first four weeks accommodation for half board. 
 

Any breakages or damage will be paid for out of the deposit  paid when the students first applied.  A quote for repair or replacement will be requested.

	 
If a student wishes to change accommodation, or a host family wishes the student to leave, this must be notified to the college with at least one month’s notice in writing."|"20140128100833"|"AA00025"|""|"2013-14"
686|"Accommodation"|"Host family"|"20130628151645"|"AA00025"|""|"2013-00"
3|"Holiday Arrangement"|"[4 Jun 2013] Students can arrive for the international induction at any time during Thursday 29th August but earlier is better than later as there is quite a lot of administration that can be done during the day.

[11 Jan 2014] At the end of term boarders cannot stay for an extra night at their boarding house.  If they need to spend another night in the UK because of flights, it has to be spent with their guardians.  On occasion it is possible for them to leave earlier than the end of term if they get permission from their houseparent."|"20140111094156"|"AA00025"|""|"2013-14"
13|"Airport Pickup Remark"|"[12 Feb 2014]
Warwick allow new boys and their parents to ride on the coach on Tuesday 2nd Sept from Heathrow. You may want to inform your clients, but please make sure they are aware of below possible cost."|"20140212134350"|"AA00025"|""|"2014-15"
13|"Airport Pickup Remark"|"[12 Feb 2014]
Warwick allow new boys and their parents to ride on the coach on Tuesday 2nd Sept from Heathrow. Please make sure family are aware of below possible cost."|"20140212134432"|"AA00025"|""|"2014-15"
53|"Teacher/Pupil Ratio"|"1:9"|"20121126164707"|"AA00032"|""|""
101|"Airport Pickup"|"[24 Oct 2013]
Nearest airport - Heathrow & Cardiff
One airport pick up is included in the cost"|"20131024122040"|"AA00025"|""|"2013-14"
101|"Airport Pickup Remark"|"[5 Apr 2013]Parents can also board the college coach but will cost £50.00 per person. Only students are complimentary.

[8 Jan 2013] The College does arrange airport pick from Heathrow at a cost of £195. We provide accommodation during end of term holidays (except summer).
 
[4 Jan 2013] Complimentary airport pickup will be offered on the 7th of September 2013 from Heathrow terminal 3.

[22 May 2012] 
The school organises airport transfers in any London from Heathrow Airport.
 
[17 Jan 2012]
 Complimentary airport pick up on 27th August at either 12 pm or 6pm. Airport Pick Up forms will be sent 3 months prior to the course."|"20130405104924"|"AA00025"|""|"2013-14"
655|"Teacher/Pupil Ratio"|"1:9"|"20121127155314"|"AA00032"|""|""
150|"Teacher/Pupil Ratio"|"[27 Sep 2013] 1:6.5"|"20130927104140"|"AA00025"|""|"2013-14"
150|"Airport Pickup"|"[27 Sep 2013] Nearest Airport: Bristol
Heathrow - Downside from £20.00  (on the school minibus) to  £150.00 (a private taxi)"|"20130927104222"|"AA00025"|""|"2013-14"
167|"Teacher/Pupil Ratio"|"1:9"|"20121128105223"|"AA00032"|""|""
196|"Teacher/Pupil Ratio"|"1:20"|"20121128114600"|"AA00032"|""|""
197|"Teacher/Pupil Ratio"|"1:8"|"20121128114951"|"AA00032"|""|""
214|"Teacher/Pupil Ratio"|"1:8"|"20121128134732"|"AA00032"|""|""
248|"Teacher/Pupil Ratio"|"1:10"|"20121128145451"|"AA00032"|""|""
259|"Teacher/Pupil Ratio"|"1:8"|"20121128152337"|"AA00032"|""|""
261|"Teacher/Pupil Ratio"|"1:8"|"20121128153754"|"AA00032"|""|""
262|"Teacher/Pupil Ratio"|"1:8"|"20121128154240"|"AA00032"|""|""
404|"Airport Pickup Remark"|"Nearest airport- Manchester and Leeds"|"20150205145119"|"AA00044"|""|"2014-15"
394|"Airport Pickup Remark"|"[9 Jul 2013] Reed’s is only a further 25 minutes away from Heathrow. If they were going there by train then it is just as easy to get to Cobham/Stoke D’Abernon station from Waterloo station (35 minutes) and then we are a 5 minute taxi ride away from the station."|"20130709113019"|"AA00025"|""|"2013-14"
574|"Hotel / B&B"|"B&B : Mrs Pragnall at The Monument Guest House, 41 High Street (tel. 01823 661484). 

The most convenient B&B for Wellington School is The Blue Mantle (about three minutes' walk!). www.bluemantle.co.uk
 Tel: +44 1823 662000
 There is also a bigger hotel The Cleve Hotel which is about 10 minutes' walk from the school.
 www.clevehotel.com Tel: +44 1823 662033"|"20130110105159"|"AA00032"|""|""
45|"EFL"|"YES"|"20140307171728"|"AA00003"|""|"2013-14"
7|"School Visit"|"[30 Jan 2014]

We have recently been having problems with visitors from overseas taking photographs and videos when they tour the school.  I would be grateful if, when you book a family in for a visit to Headington, you stress to them that they must not take photographs or videos whilst on the school premises as it is against UK law to take photographs or videos of children without their parent’s permission.  We will of course reiterate this before they go off on a tour but if they know in advance it might save some embarrassment on the day."|"20140130094755"|"AA00025"|""|"2013-00"
457|"No. of Chinese Students"|"[12 Mar 2014]  40 from Hong Kong – 10 leaving in summer and one confirmed new signed up,12 from China with 3 leaving in summer and two confirmed new signed up"|"20140312145949"|"AA00044"|""|"2013-14"
554|"No. of Chinese Students"|"[12 Oct 2013] Trent College now have 765 students, only 7% of whom are from overseas, making the school a truly British boarding experience. We have students from a diversity of countries including Germany, Spain, Iran, Nigeria, Russia, Ukraine and China all living alongside our British students."|"20131012094427"|"AA00025"|""|"2013-14"
558|"Accommodation Remark"|"[13Mar14] Poltisco, a new boarding house for Junior Girls aged 11-15 years old, is opening in the Summer Term 2014."|"20140313181907"|"AA00044"|""|"2014-15"
94|"Boarding Information"|"tb input"|"20140315122741"|"AA00003"|""|"2014-15"
94|"Boarding Information"|"Full 131; Weekly 1"|"20140315122803"|"AA00003"|""|"2014-15"
94|"Boarding Information"|"Full 131; Weekly 1
Day Students total 46"|"20140315122829"|"AA00003"|""|"2014-15"
94|"Boarding Information"|"Full 131; Weekly 1
Day Students total 46"|"20140315122937"|"AA00003"|""|"2014-15"
94|"Boarding Information"|"[15Mar14]
Full 131; Weekly 1
Day Students total 46"|"20140315123006"|"AA00003"|""|"2014-15"
508|"Guardianship"|"Recommended guardianship agencies lists is in server"|"20140313115726"|"AA00044"|""|"2013-14"
21|"Long Weekend Arrangement"|"Cannot Stay

[6 Sep 2013]
5pm Fri 20th – 6pm Sun 22nd September
5pm Thurs 18th April – 6pm Mon 21st April (Easter Weekend)

We are still waiting to hear if an additional one will be scheduled in May."|"20130906094654"|"AA00025"|""|"2013-14"
