"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
400|"Year 9"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as a Second Language + (3) Reasoning Online + Instructions for Reasoning Online + Invigilation Agreement"|"20230203170736"|"AA00097"|""|"2023-24"|"20210814"|""|""
182|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
50|"Summer"|""|"20220326163552"|"AA00078"|""|"2024-25"|"20220326"|""|""
101|"Summer"|""|"20220329121038"|"AA00078"|""|"2024-25"|"20220329"|""|""
313|"Summer"|""|"20220331065812"|"AA00078"|""|"2024-25"|""|""|""
423|"Summer"|""|"20220331065812"|"AA00078"|""|"2024-25"|""|""|""
50|"Summer"|""|"20220326163407"|"AA00078"|""|"2023-24"|"20220326"|""|""
101|"Summer"|""|"20220329120933"|"AA00078"|""|"2023-24"|"20220329"|""|""
313|"Summer"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
423|"Summer"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
508|"Summer"|""|"20230207090843"|"AA00079"|""|"2024-25"|"20230207"|""|""
409|"Summer"|""|"20230207090753"|"AA00079"|""|"2024-25"|"20230207"|""|""
554|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
36|"Year 10"|"For Non-Native speaker :
3 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics + (3) Science"|"20221027161343"|"AA00068"|""|"2023-24"|"20220325"|""|""
30159|"Year 12"|""|"20230213123212"|"AA00097"|""|"2023-24"|"20230213"|""|""
30159|"Year 12"|"2 Complusory Papers : (1) English Online + (2) Reasoning Online + Invigilation Certificate"|"20230213123554"|"AA00097"|""|"2023-24"|"20230213"|""|""
30159|"Year 12"|"2 Complusory Papers : (1) English Online + (2) Reasoning Online + Instruction for English Online + Instruction for Reasoning Online + Invigilation Certificate"|"20230213123757"|"AA00097"|""|"2023-24"|"20230213"|""|""
631|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
30159|"Year 12"|"2 Complusory Papers : (1) English Online + (2) Reasoning Online + Instructions for English Online + Instructions for Reasoning Online + Invigilation Certificate"|"20230213123808"|"AA00097"|""|"2023-24"|"20230213"|""|""
631|"Year 12"|"2 Complusory Papers : (1) English Online + (2) Resoning Online + Instructions for English Online + Instructions for Reasoning Online + Invigilation Certificate"|"20230213130055"|"AA00097"|""|"2023-24"|"20230213"|""|""
631|"Year 12"|"2 Complusory Papers : (1) English Online + (2) Reasoning Online + Instructions for English Online + Instructions for Reasoning Online + Invigilation Certificate"|"20230213130822"|"AA00097"|""|"2023-24"|"20230213"|""|""
101|"1-Year GCSE"|"3Complusory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Invigilation Certificate"|"20230216150035"|"AA00097"|""|"2023-24"|"20220329"|""|""
101|"1-Year GCSE"|"3 Complusory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Invigilation Certificate"|"20230216150043"|"AA00097"|""|"2023-24"|"20220329"|""|""
40|"Year 12"|""|"20220326134557"|"AA00078"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers + Optional Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written Test + (3) Mathematics + Invigilation Declaration"|"20230216165514"|"AA00097"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written Test + (3) Mathematics  + 3 Optional Papers chosen by student + Invigilation Declaration"|"20230216165628"|"AA00097"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written Test + (3) Mathematics  + 2 Optional Papers chosen by student + Invigilation Declaration"|"20230216171305"|"AA00097"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written Test + (3) Mathematics  + 2 Optional Papers chosen by student + Invigilation Certificate"|"20230216171328"|"AA00097"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written Test + (3) Mathematics  + 2 Optional Papers chosen by student + Instruction fo rEnglish as an Additional Language Online + Invigilation Certificate"|"20230216173601"|"AA00097"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written Test + (3) Mathematics  + 2 Optional Papers chosen by student + Instructions for English as an Additional Language Online + Invigilation Certificate"|"20230216173630"|"AA00097"|""|"2023-24"|"20220326"|""|""
40|"Year 12"|"3 Complusory Papers : (1) English as an Additional Language Online + (2) English as an Additional Language Written + (3) Mathematics  + 2 Optional Papers chosen by student + Instructions for English as an Additional Language Online + Invigilation Certificate"|"20230216173723"|"AA00097"|""|"2023-24"|"20220326"|""|""
304|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
304|"Year 12"|"1 Compulsory Paper : (1) English Online"|"20230217103609"|"AA00068"|""|"2023-24"|"20230217"|""|""
409|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
409|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
323|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
323|"Year 10"|"2 Compulsory Papers : (1) Mathematics Online + (2) Password Online"|"20230218095010"|"AA00068"|""|"2023-24"|"20230218"|""|""
30193|"Year 8"|""|"20230218101543"|"AA00078"|""|"2023-24"|"20230218"|""|""
377|"Year 11"|"5 Complusory Papers : (1) English as an Additional Language  Comprehension + (2) English as an Additional Language  Grammar + (3) English as an Additional Language  Writing + (4) Mathematics + (5) Science + Invigilation Sheet"|"20230213153407"|"AA00097"|""|"2023-24"|"20230213"|""|""
30119|"Year 9"|""|"20210922105229"|"AA00078"|""|"2023-24"|"20210922"|""|""
36|"Year 7"|"3 Complusory Papers : (1) English + (2) Mathematics + (3) Online Test"|"20230221115746"|"AA00097"|""|"2023-24"|"20220325"|""|""
6|"Year 9"|"For Y9 2023 entry candidates applying during 2022-23 :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Verbal Reasoning + Declaration of Examination

For Y9 2023 ISEB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link www.testingforschools.com/player-demo-iseb

For Academic Scholarship candidates :
First Stage : 2 Compulsory Papers : (1) English + (2) Mathematics 1 (Calculator) + Invigilator Declaration"|"20230107141552"|"AA00068"|"Application Procedure:
Attend Academic Asia Screening Test and reach the benchmark required by Harrow, if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2021 when Harrow comes to HK. If Harrow is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend Harrow Entrance exam in HK. Harrow will come to HK in Oct 2021 to conduct second interview for shortlisted students. Result will be released in Dec 2021. The offer will be a firm place. Harrow will request students to take Common Entrance Exam in May 2023 for setting purpose."|"2023-24"|"20200923"|""|""
412|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
71|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
71|"Year 12"|"2 Compulsory Papers : (1) Mathematics Online + (2) Password Online + Instructions for Online Tests"|"20230222134148"|"AA00068"|""|"2023-24"|"20230222"|""|""
71|"Year 12"|"2 Compulsory Papers : (1) Mathematics Online + (2) Password Online + Instructions for Online Tests

Password number is required to set up personal file before start of Online Tests."|"20230222134302"|"AA00068"|""|"2023-24"|"20230222"|""|""
687|"Year 12"|"For 2023 Sep entry NON-NATIVE speaker candidates :
2 Compulsory Papers : (1) Critical Thinking Skills + (2) English as an Additional Language + 2 Subject Papers chosen by school

For 2023 Sep entry NATIVE speaker candidates :
1 Compulsory Paper : (1) Critical Thinking Skills + 2 Subject Papers chosen by school

For 2023 Pre-IB course candidates :
2 Complusory Papers : (1) English Online + (2) Written Test"|"20230224165600"|"AA00097"|""|"2023-24"|"20211119"|""|""
611|"Year 12"|"1 Complusory Paper : (1) English as Additional Language + (2) Subject Papers chosen by student"|"20221029180757"|"AA00097"|""|"2023-24"|"20221029"|""|""
30017|"Year 12"|""|"20220331065812"|"AA00078"|""|"2024-25"|""|""|""
110|"Year 9"|"2 Complusory Papers : (1) English as an Additional Language + (2) Mathematics + Invigilation Sheet"|"20230427173101"|"AA00097"|""|"2025-26"|"20230427"|""|""
110|"Year 9"|"2 Complusory Papers : (1) English as an Additional Language + (2) Mathematics + Invigilation Sheet"|"20230427173912"|"AA00097"|""|"2025-26"|"20230427"|""|""
6|"Year 9"|"For Y9 2023 entry candidates applying during 2022-23 :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Verbal Reasoning + Declaration of Examination

For Y9 2023 ISEB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link www.testingforschools.com/player-demo-iseb

For Academic Scholarship candidates :
First Stage : 2 Compulsory Papers : (1) English + (2) Mathematics 1 (Calculator) + Invigilator Declaration

Second Stage : 2 Complusory Papers (1) Mathematics 2 (non-calculator) + (2)  3 Optional Papers + Invigilator Declaration"|"20230221125606"|"AA00097"|"Application Procedure:
Attend Academic Asia Screening Test and reach the benchmark required by Harrow, if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2021 when Harrow comes to HK. If Harrow is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend Harrow Entrance exam in HK. Harrow will come to HK in Oct 2021 to conduct second interview for shortlisted students. Result will be released in Dec 2021. The offer will be a firm place. Harrow will request students to take Common Entrance Exam in May 2023 for setting purpose."|"2023-24"|"20200923"|""|""
6|"Year 9"|"For Y9 2023 entry candidates applying during 2022-23 :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Verbal Reasoning + Declaration of Examination

For Y9 2023 ISEB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link www.testingforschools.com/player-demo-iseb

For Academic Scholarship candidates :
First Stage : 2 Compulsory Papers : (1) English + (2) Mathematics 1 (Calculator) + Invigilator Declaration

Second Stage : 2 Complusory Papers (1) Mathematics 2 (non-calculator) + (2) Philosophy and Applied Ethics +  3 Optional Papers + Invigilator Declaration"|"20230221125648"|"AA00097"|"Application Procedure:
Attend Academic Asia Screening Test and reach the benchmark required by Harrow, if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2021 when Harrow comes to HK. If Harrow is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend Harrow Entrance exam in HK. Harrow will come to HK in Oct 2021 to conduct second interview for shortlisted students. Result will be released in Dec 2021. The offer will be a firm place. Harrow will request students to take Common Entrance Exam in May 2023 for setting purpose."|"2023-24"|"20200923"|""|""
687|"Year 12"|"For 2023 Sep entry NON-NATIVE speaker candidates :
2 Compulsory Papers : (1) Critical Thinking Skills + (2) English as an Additional Language + 2 Subject Papers chosen by school

For 2023 Sep entry NATIVE speaker candidates :
1 Compulsory Paper : (1) Critical Thinking Skills + 2 Subject Papers chosen by school"|"20221026154044"|"AA00068"|""|"2023-24"|"20211119"|""|""
30077|"Year 8"|""|"20210716095629"|"AA00078"|""|"2023-24"|"20210716"|""|""
30077|"Year 8"|"2 Compulsory Papers : (1) English + (2) Mathematics"|"20230301112658"|"AA00068"|""|"2023-24"|"20210716"|""|""
389|"Year 6"|""|"20230212172516"|"30012"|""|"2023-24"|"20230212"|""|""
549|"Year 12"|"1 Compulsory Paper : (1) Reasoning Online + Instructions for Reasoning Online

Scholarship Paper : 2 Subject papers choose by candidate"|"20221118211150"|"AA00097"|""|"2023-24"|"20211013"|""|""
549|"Year 12"|"1 Compulsory Paper : (1) Reasoning Online + English Online + Instructions for Reasoning Online

We are finding that a number of students are not quite meeting the English requirements and we will require students to now sit the English test as well, on top of Reasoning Online

Scholarship Paper : 2 Subject papers choose by candidate"|"20230303160747"|"AA00068"|""|"2023-24"|"20211013"|""|""
30017|"Year 10"|""|"20220331065812"|"AA00078"|""|"2024-25"|""|""|""
50|"Year 7"|"3 Complusory Papers : (1) Mathematics Online + (2) Password Online + (3) Reasoning Online + Instuction for Password Online + Instruction for Reasoning Online + Security Statement"|"20221125172346"|"AA00097"|""|"2023-24"|"20221125"|""|""
18|"Year 12"|"Optional Papers chosen by Student"|"20230310103443"|"AA00097"|""|"2023-24"|"20230310"|""|""
18|"Year 12"|"Optional Papers chosen by Student"|"20230310103515"|"AA00097"|""|"2023-24"|"20230310"|""|""
