"scheduledate"|"scheduletimeslot"|"staffid"|"aa_id"|"remarks"|"scheduletype"|"scheduleaction"|"school_id"
"20250304"|13|"AA00084"|""|""|""|""|0
"20250304"|14|"AA00084"|""|""|""|""|0
"20250304"|15|"AA00084"|""|""|""|""|0
"20250304"|16|"AA00084"|""|""|""|""|0
"20250304"|17|"AA00084"|""|""|""|""|0
"20250304"|18|"AA00084"|""|""|""|""|0
"20250328"|24|"AA00135"|""|""|""|""|0
"20250328"|25|"AA00135"|""|""|""|""|0
"20250328"|26|"AA00135"|""|""|""|""|0
"20250207"|16|"AA00113"|""|"Job Interview (Room 2)
Secretary, CEO Office - Billie Dun

finish at 12:10 pm"|"Interview"|"Show Up"|0
"20250304"|23|"AA00084"|""|""|""|""|0
"20250304"|24|"AA00084"|""|""|""|""|0
"20250304"|25|"AA00084"|""|""|""|""|0
"20250304"|26|"AA00084"|""|""|""|""|0
"20250304"|27|"AA00084"|""|""|""|""|0
"20250304"|28|"AA00084"|""|""|""|""|0
"20250304"|29|"AA00084"|""|""|""|""|0
"20250304"|30|"AA00084"|""|""|""|""|0
"20250304"|31|"AA00084"|""|""|""|""|0
"20250304"|32|"AA00084"|""|""|""|""|0
"20250304"|33|"AA00084"|""|""|""|""|0
"20250304"|34|"AA00084"|""|""|""|""|0
"20250304"|35|"AA00084"|""|""|""|""|0
"20250304"|36|"AA00084"|""|""|""|""|0
"20250304"|37|"AA00084"|""|""|""|""|0
"20250304"|38|"AA00084"|""|""|""|""|0
"20250304"|39|"AA00084"|""|""|""|""|0
"20250304"|40|"AA00084"|""|""|""|""|0
"20250304"|41|"AA00084"|""|""|""|""|0
"20250304"|42|"AA00084"|""|""|""|""|0
"20250304"|43|"AA00084"|""|""|""|""|0
"20250304"|44|"AA00084"|""|""|""|""|0
"20250304"|45|"AA00084"|""|""|""|""|0
"20250311"|1|"AA00084"|""|""|""|""|0
"20250311"|2|"AA00084"|""|""|""|""|0
"20250311"|3|"AA00084"|""|""|""|""|0
"20250311"|4|"AA00084"|""|""|""|""|0
"20250311"|5|"AA00084"|""|""|""|""|0
"20250311"|6|"AA00084"|""|""|""|""|0
"20250311"|7|"AA00084"|""|""|""|""|0
"20250311"|8|"AA00084"|""|""|""|""|0
"20250311"|9|"AA00084"|""|""|""|""|0
"20250311"|10|"AA00084"|""|""|""|""|0
"20250311"|11|"AA00084"|""|""|""|""|0
"20250311"|12|"AA00084"|""|""|""|""|0
"20250311"|13|"AA00084"|""|""|""|""|0
"20250311"|14|"AA00084"|""|""|""|""|0
"20250311"|15|"AA00084"|""|""|""|""|0
"20250311"|16|"AA00084"|""|""|""|""|0
"20250311"|17|"AA00084"|""|""|""|""|0
"20250311"|18|"AA00084"|""|""|""|""|0
"20250328"|27|"AA00135"|""|""|""|""|0
"20250328"|28|"AA00135"|""|""|""|""|0
"20250328"|29|"AA00135"|""|""|""|""|0
"20250311"|23|"AA00084"|""|""|""|""|0
"20250311"|24|"AA00084"|""|""|""|""|0
"20250311"|25|"AA00084"|""|""|""|""|0
"20250311"|26|"AA00084"|""|""|""|""|0
"20250311"|27|"AA00084"|""|""|""|""|0
"20250311"|28|"AA00084"|""|""|""|""|0
"20250311"|29|"AA00084"|""|""|""|""|0
"20250311"|30|"AA00084"|""|""|""|""|0
"20250314"|22|"AA00135"|""|""|""|""|0
"20250314"|23|"AA00135"|""|""|""|""|0
"20250314"|24|"AA00135"|""|""|""|""|0
"20250314"|25|"AA00135"|""|""|""|""|0
"20250314"|26|"AA00135"|""|""|""|""|0
"20250314"|27|"AA00135"|""|""|""|""|0
"20250314"|28|"AA00135"|""|""|""|""|0
"20250314"|29|"AA00135"|""|""|""|""|0
"20250321"|21|"AA00135"|""|""|""|""|0
"20250321"|22|"AA00135"|""|""|""|""|0
"20250321"|23|"AA00135"|""|""|""|""|0
"20250321"|24|"AA00135"|""|""|""|""|0
"20250321"|25|"AA00135"|""|""|""|""|0
"20250321"|26|"AA00135"|""|""|""|""|0
"20250321"|27|"AA00135"|""|""|""|""|0
"20250321"|28|"AA00135"|""|""|""|""|0
"20250321"|29|"AA00135"|""|""|""|""|0
"20250328"|21|"AA00135"|""|""|""|""|0
"20250328"|22|"AA00135"|""|""|""|""|0
"20250328"|23|"AA00135"|""|""|""|""|0
"20250225"|1|"AA00084"|""|""|""|""|0
"20250225"|2|"AA00084"|""|""|""|""|0
"20250225"|3|"AA00084"|""|""|""|""|0
"20250225"|4|"AA00084"|""|""|""|""|0
"20250225"|5|"AA00084"|""|""|""|""|0
"20250225"|6|"AA00084"|""|""|""|""|0
"20250225"|7|"AA00084"|""|""|""|""|0
"20250225"|8|"AA00084"|""|""|""|""|0
"20250225"|9|"AA00084"|""|""|""|""|0
"20250225"|10|"AA00084"|""|""|""|""|0
"20250225"|11|"AA00084"|""|""|""|""|0
"20250225"|12|"AA00084"|""|""|""|""|0
"20250225"|13|"AA00084"|""|""|""|""|0
"20250225"|14|"AA00084"|""|""|""|""|0
"20250225"|15|"AA00084"|""|""|""|""|0
"20250225"|16|"AA00084"|""|""|""|""|0
"20250225"|17|"AA00084"|""|""|""|""|0
"20250225"|18|"AA00084"|""|""|""|""|0
"20250218"|26|"AA00084"|""|""|""|""|0
"20250218"|27|"AA00084"|""|""|""|""|0
"20250218"|28|"AA00084"|""|""|""|""|0
"20250218"|29|"AA00084"|""|""|""|""|0
"20250225"|23|"AA00084"|""|""|""|""|0
"20250225"|24|"AA00084"|""|""|""|""|0
"20250225"|25|"AA00084"|""|""|""|""|0
"20250225"|26|"AA00084"|""|""|""|""|0
"20250225"|27|"AA00084"|""|""|""|""|0
"20250225"|28|"AA00084"|""|""|""|""|0
"20250225"|29|"AA00084"|""|""|""|""|0
"20250225"|30|"AA00084"|""|""|""|""|0
"20250225"|31|"AA00084"|""|""|""|""|0
"20250225"|32|"AA00084"|""|""|""|""|0
"20250225"|33|"AA00084"|""|""|""|""|0
"20250225"|34|"AA00084"|""|""|""|""|0
"20250225"|35|"AA00084"|""|""|""|""|0
"20250225"|36|"AA00084"|""|""|""|""|0
"20250225"|37|"AA00084"|""|""|""|""|0
"20250225"|38|"AA00084"|""|""|""|""|0
"20250225"|39|"AA00084"|""|""|""|""|0
"20250225"|40|"AA00084"|""|""|""|""|0
"20250225"|41|"AA00084"|""|""|""|""|0
"20250225"|42|"AA00084"|""|""|""|""|0
"20250225"|43|"AA00084"|""|""|""|""|0
"20250225"|44|"AA00084"|""|""|""|""|0
"20250225"|45|"AA00084"|""|""|""|""|0
"20250304"|1|"AA00084"|""|""|""|""|0
"20250304"|2|"AA00084"|""|""|""|""|0
"20250304"|3|"AA00084"|""|""|""|""|0
"20250304"|4|"AA00084"|""|""|""|""|0
"20250304"|5|"AA00084"|""|""|""|""|0
"20250211"|1|"AA00084"|""|""|""|""|0
"20250211"|2|"AA00084"|""|""|""|""|0
"20250211"|3|"AA00084"|""|""|""|""|0
"20250211"|4|"AA00084"|""|""|""|""|0
"20250211"|5|"AA00084"|""|""|""|""|0
"20250211"|6|"AA00084"|""|""|""|""|0
"20250211"|7|"AA00084"|""|""|""|""|0
"20250211"|8|"AA00084"|""|""|""|""|0
"20250211"|9|"AA00084"|""|""|""|""|0
"20250211"|10|"AA00084"|""|""|""|""|0
"20250211"|11|"AA00084"|""|""|""|""|0
"20250211"|12|"AA00084"|""|""|""|""|0
"20250211"|13|"AA00084"|""|""|""|""|0
"20250211"|14|"AA00084"|""|""|""|""|0
"20250211"|15|"AA00084"|""|""|""|""|0
"20250211"|16|"AA00084"|""|""|""|""|0
"20250211"|17|"AA00084"|""|""|""|""|0
"20250211"|18|"AA00084"|""|""|""|""|0
"20250314"|26|"AA00117"|""|""|""|""|0
"20250314"|27|"AA00117"|""|""|""|""|0
"20250314"|28|"AA00117"|""|""|""|""|0
"20250314"|29|"AA00117"|""|""|""|""|0
"20250211"|23|"AA00084"|""|""|""|""|0
"20250211"|24|"AA00084"|""|""|""|""|0
"20250211"|25|"AA00084"|""|""|""|""|0
"20250211"|26|"AA00084"|""|""|""|""|0
"20250211"|27|"AA00084"|""|""|""|""|0
"20250211"|28|"AA00084"|""|""|""|""|0
"20250211"|29|"AA00084"|""|""|""|""|0
"20250211"|30|"AA00084"|""|""|""|""|0
"20250211"|31|"AA00084"|""|""|""|""|0
"20250211"|32|"AA00084"|""|""|""|""|0
"20250211"|33|"AA00084"|""|""|""|""|0
"20250211"|34|"AA00084"|""|""|""|""|0
"20250211"|35|"AA00084"|""|""|""|""|0
"20250211"|36|"AA00084"|""|""|""|""|0
"20250211"|37|"AA00084"|""|""|""|""|0
"20250211"|38|"AA00084"|""|""|""|""|0
"20250211"|39|"AA00084"|""|""|""|""|0
"20250211"|40|"AA00084"|""|""|""|""|0
"20250211"|41|"AA00084"|""|""|""|""|0
"20250211"|42|"AA00084"|""|""|""|""|0
"20250211"|43|"AA00084"|""|""|""|""|0
"20250211"|44|"AA00084"|""|""|""|""|0
"20250211"|45|"AA00084"|""|""|""|""|0
"20250321"|21|"AA00117"|""|""|""|""|0
"20250321"|22|"AA00117"|""|""|""|""|0
"20250321"|23|"AA00117"|""|""|""|""|0
"20250321"|24|"AA00117"|""|""|""|""|0
"20250321"|25|"AA00117"|""|""|""|""|0
"20250321"|26|"AA00117"|""|""|""|""|0
"20250321"|27|"AA00117"|""|""|""|""|0
"20250321"|28|"AA00117"|""|""|""|""|0
"20250321"|29|"AA00117"|""|""|""|""|0
"20250328"|21|"AA00117"|""|""|""|""|0
"20250328"|22|"AA00117"|""|""|""|""|0
"20250328"|23|"AA00117"|""|""|""|""|0
"20250328"|24|"AA00117"|""|""|""|""|0
"20250328"|25|"AA00117"|""|""|""|""|0
"20250328"|26|"AA00117"|""|""|""|""|0
"20250328"|27|"AA00117"|""|""|""|""|0
"20250307"|26|"AA00135"|""|""|""|""|0
"20250307"|27|"AA00135"|""|""|""|""|0
"20250218"|1|"AA00084"|""|""|""|""|0
"20250218"|2|"AA00084"|""|""|""|""|0
"20250218"|3|"AA00084"|""|""|""|""|0
"20250218"|4|"AA00084"|""|""|""|""|0
"20250307"|28|"AA00135"|""|""|""|""|0
"20250307"|29|"AA00135"|""|""|""|""|0
"20250314"|21|"AA00135"|""|""|""|""|0
"20250314"|22|"AA00117"|""|""|""|""|0
"20250314"|23|"AA00117"|""|""|""|""|0
"20250128"|23|"AA00084"|""|""|""|""|0
"20250128"|24|"AA00084"|""|""|""|""|0
"20250128"|25|"AA00084"|""|""|""|""|0
"20250128"|26|"AA00084"|""|""|""|""|0
"20250128"|27|"AA00084"|""|""|""|""|0
"20250128"|28|"AA00084"|""|""|""|""|0
"20250128"|29|"AA00084"|""|""|""|""|0
"20250128"|30|"AA00084"|""|""|""|""|0
"20250128"|31|"AA00084"|""|""|""|""|0
"20250128"|32|"AA00084"|""|""|""|""|0
"20250128"|33|"AA00084"|""|""|""|""|0
"20250128"|34|"AA00084"|""|""|""|""|0
"20250128"|35|"AA00084"|""|""|""|""|0
"20250128"|36|"AA00084"|""|""|""|""|0
"20250128"|37|"AA00084"|""|""|""|""|0
"20250128"|38|"AA00084"|""|""|""|""|0
"20250128"|39|"AA00084"|""|""|""|""|0
"20250128"|40|"AA00084"|""|""|""|""|0
"20250128"|41|"AA00084"|""|""|""|""|0
"20250128"|42|"AA00084"|""|""|""|""|0
"20250128"|43|"AA00084"|""|""|""|""|0
"20250128"|44|"AA00084"|""|""|""|""|0
"20250128"|45|"AA00084"|""|""|""|""|0
"20250204"|1|"AA00084"|""|""|""|""|0
"20250204"|2|"AA00084"|""|""|""|""|0
"20250204"|3|"AA00084"|""|""|""|""|0
"20250204"|4|"AA00084"|""|""|""|""|0
"20250204"|5|"AA00084"|""|""|""|""|0
"20250204"|6|"AA00084"|""|""|""|""|0
"20250204"|7|"AA00084"|""|""|""|""|0
"20250204"|8|"AA00084"|""|""|""|""|0
"20250204"|9|"AA00084"|""|""|""|""|0
"20250204"|10|"AA00084"|""|""|""|""|0
"20250204"|11|"AA00084"|""|""|""|""|0
"20250204"|12|"AA00084"|""|""|""|""|0
"20250204"|13|"AA00084"|""|""|""|""|0
"20250204"|14|"AA00084"|""|""|""|""|0
"20250204"|15|"AA00084"|""|""|""|""|0
"20250204"|16|"AA00084"|""|""|""|""|0
"20250204"|17|"AA00084"|""|""|""|""|0
"20250204"|18|"AA00084"|""|""|""|""|0
"20250205"|12|"AA00007"|""|"Roy"|""|"Show Up"|0
"20250205"|11|"AA00007"|""|"Roy"|""|"Show Up"|0
"20250314"|24|"AA00117"|""|""|""|""|0
"20250314"|25|"AA00117"|""|""|""|""|0
"20250204"|23|"AA00084"|""|""|""|""|0
"20250204"|24|"AA00084"|""|""|""|""|0
"20250204"|25|"AA00084"|""|""|""|""|0
"20250204"|26|"AA00084"|""|""|""|""|0
"20250204"|27|"AA00084"|""|""|""|""|0
"20250204"|28|"AA00084"|""|""|""|""|0
"20250204"|29|"AA00084"|""|""|""|""|0
"20250204"|30|"AA00084"|""|""|""|""|0
"20250204"|31|"AA00084"|""|""|""|""|0
"20250204"|32|"AA00084"|""|""|""|""|0
"20250204"|33|"AA00084"|""|""|""|""|0
"20250204"|34|"AA00084"|""|""|""|""|0
"20250204"|35|"AA00084"|""|""|""|""|0
"20250204"|36|"AA00084"|""|""|""|""|0
"20250204"|37|"AA00084"|""|""|""|""|0
"20250204"|38|"AA00084"|""|""|""|""|0
"20250204"|39|"AA00084"|""|""|""|""|0
"20250204"|40|"AA00084"|""|""|""|""|0
"20250204"|41|"AA00084"|""|""|""|""|0
"20250204"|42|"AA00084"|""|""|""|""|0
"20250204"|43|"AA00084"|""|""|""|""|0
"20250204"|44|"AA00084"|""|""|""|""|0
"20250204"|45|"AA00084"|""|""|""|""|0
"20250114"|41|"AA00084"|""|""|""|""|0
"20250114"|42|"AA00084"|""|""|""|""|0
"20250114"|43|"AA00084"|""|""|""|""|0
"20250114"|44|"AA00084"|""|""|""|""|0
"20250114"|45|"AA00084"|""|""|""|""|0
"20250121"|1|"AA00084"|""|""|""|""|0
"20250121"|2|"AA00084"|""|""|""|""|0
"20250121"|3|"AA00084"|""|""|""|""|0
"20250121"|4|"AA00084"|""|""|""|""|0
"20250121"|5|"AA00084"|""|""|""|""|0
"20250121"|6|"AA00084"|""|""|""|""|0
"20250121"|7|"AA00084"|""|""|""|""|0
"20250121"|8|"AA00084"|""|""|""|""|0
"20250121"|9|"AA00084"|""|""|""|""|0
"20250121"|10|"AA00084"|""|""|""|""|0
"20250121"|11|"AA00084"|""|""|""|""|0
"20250121"|12|"AA00084"|""|""|""|""|0
"20250121"|13|"AA00084"|""|""|""|""|0
"20250121"|14|"AA00084"|""|""|""|""|0
"20250121"|15|"AA00084"|""|""|""|""|0
"20250121"|16|"AA00084"|""|""|""|""|0
"20250121"|17|"AA00084"|""|""|""|""|0
"20250121"|18|"AA00084"|""|""|""|""|0
"20250307"|25|"AA00117"|""|""|""|""|0
"20250307"|26|"AA00117"|""|""|""|""|0
"20250307"|27|"AA00117"|""|""|""|""|0
"20250307"|28|"AA00117"|""|""|""|""|0
"20250121"|23|"AA00084"|""|""|""|""|0
"20250121"|24|"AA00084"|""|""|""|""|0
"20250121"|25|"AA00084"|""|""|""|""|0
"20250121"|26|"AA00084"|""|""|""|""|0
"20250121"|27|"AA00084"|""|""|""|""|0
"20250121"|28|"AA00084"|""|""|""|""|0
"20250121"|29|"AA00084"|""|""|""|""|0
"20250121"|30|"AA00084"|""|""|""|""|0
"20250121"|31|"AA00084"|""|""|""|""|0
"20250121"|32|"AA00084"|""|""|""|""|0
"20250121"|33|"AA00084"|""|""|""|""|0
"20250121"|34|"AA00084"|""|""|""|""|0
"20250121"|35|"AA00084"|""|""|""|""|0
"20250121"|36|"AA00084"|""|""|""|""|0
"20250121"|37|"AA00084"|""|""|""|""|0
"20250121"|38|"AA00084"|""|""|""|""|0
"20250121"|39|"AA00084"|""|""|""|""|0
"20250121"|40|"AA00084"|""|""|""|""|0
"20250121"|41|"AA00084"|""|""|""|""|0
"20250121"|42|"AA00084"|""|""|""|""|0
"20250121"|43|"AA00084"|""|""|""|""|0
"20250121"|44|"AA00084"|""|""|""|""|0
"20250121"|45|"AA00084"|""|""|""|""|0
"20250128"|1|"AA00084"|""|""|""|""|0
"20250128"|2|"AA00084"|""|""|""|""|0
"20250128"|3|"AA00084"|""|""|""|""|0
"20250128"|4|"AA00084"|""|""|""|""|0
"20250128"|5|"AA00084"|""|""|""|""|0
"20250128"|6|"AA00084"|""|""|""|""|0
"20250128"|7|"AA00084"|""|""|""|""|0
"20250128"|8|"AA00084"|""|""|""|""|0
"20250128"|9|"AA00084"|""|""|""|""|0
"20250128"|10|"AA00084"|""|""|""|""|0
"20250128"|11|"AA00084"|""|""|""|""|0
"20250128"|12|"AA00084"|""|""|""|""|0
"20250128"|13|"AA00084"|""|""|""|""|0
"20250128"|14|"AA00084"|""|""|""|""|0
"20250128"|15|"AA00084"|""|""|""|""|0
"20250128"|16|"AA00084"|""|""|""|""|0
"20250128"|17|"AA00084"|""|""|""|""|0
"20250128"|18|"AA00084"|""|""|""|""|0
"20250307"|29|"AA00117"|""|""|""|""|0
"20250314"|21|"AA00117"|""|""|""|""|0
"20250107"|16|"AA00084"|""|""|""|""|0
"20250107"|17|"AA00084"|""|""|""|""|0
"20250107"|18|"AA00084"|""|""|""|""|0
"20250307"|21|"AA00117"|""|""|""|""|0
"20250307"|22|"AA00117"|""|""|""|""|0
"20250307"|23|"AA00117"|""|""|""|""|0
"20250307"|24|"AA00117"|""|""|""|""|0
"20250107"|23|"AA00084"|""|""|""|""|0
"20250107"|24|"AA00084"|""|""|""|""|0
"20250107"|25|"AA00084"|""|""|""|""|0
"20250107"|26|"AA00084"|""|""|""|""|0
"20250107"|27|"AA00084"|""|""|""|""|0
"20250107"|28|"AA00084"|""|""|""|""|0
"20250107"|29|"AA00084"|""|""|""|""|0
"20250107"|30|"AA00084"|""|""|""|""|0
"20250107"|31|"AA00084"|""|""|""|""|0
"20250107"|32|"AA00084"|""|""|""|""|0
"20250107"|33|"AA00084"|""|""|""|""|0
"20250107"|34|"AA00084"|""|""|""|""|0
"20250107"|35|"AA00084"|""|""|""|""|0
"20250107"|36|"AA00084"|""|""|""|""|0
"20250107"|37|"AA00084"|""|""|""|""|0
"20250107"|38|"AA00084"|""|""|""|""|0
"20250107"|39|"AA00084"|""|""|""|""|0
"20250107"|40|"AA00084"|""|""|""|""|0
"20250107"|41|"AA00084"|""|""|""|""|0
"20250107"|42|"AA00084"|""|""|""|""|0
"20250107"|43|"AA00084"|""|""|""|""|0
"20250107"|44|"AA00084"|""|""|""|""|0
"20250107"|45|"AA00084"|""|""|""|""|0
"20250114"|1|"AA00084"|""|""|""|""|0
"20250114"|2|"AA00084"|""|""|""|""|0
"20250114"|3|"AA00084"|""|""|""|""|0
"20250114"|4|"AA00084"|""|""|""|""|0
"20250114"|5|"AA00084"|""|""|""|""|0
"20250114"|6|"AA00084"|""|""|""|""|0
"20250114"|7|"AA00084"|""|""|""|""|0
"20250114"|8|"AA00084"|""|""|""|""|0
"20250114"|9|"AA00084"|""|""|""|""|0
"20250114"|10|"AA00084"|""|""|""|""|0
"20250114"|11|"AA00084"|""|""|""|""|0
"20250114"|12|"AA00084"|""|""|""|""|0
"20250114"|13|"AA00084"|""|""|""|""|0
"20250114"|14|"AA00084"|""|""|""|""|0
"20250114"|15|"AA00084"|""|""|""|""|0
"20250114"|16|"AA00084"|""|""|""|""|0
"20250114"|17|"AA00084"|""|""|""|""|0
"20250114"|18|"AA00084"|""|""|""|""|0
"20250226"|25|"AA00129"|""|""|""|""|0
"20250226"|26|"AA00129"|""|""|""|""|0
"20250226"|27|"AA00129"|""|""|""|""|0
"20250226"|28|"AA00129"|""|""|""|""|0
"20250114"|23|"AA00084"|""|""|""|""|0
"20250114"|24|"AA00084"|""|""|""|""|0
"20250114"|25|"AA00084"|""|""|""|""|0
"20250114"|26|"AA00084"|""|""|""|""|0
"20250114"|27|"AA00084"|""|""|""|""|0
"20250114"|28|"AA00084"|""|""|""|""|0
"20250114"|29|"AA00084"|""|""|""|""|0
"20250114"|30|"AA00084"|""|""|""|""|0
"20250114"|31|"AA00084"|""|""|""|""|0
"20250114"|32|"AA00084"|""|""|""|""|0
"20250114"|33|"AA00084"|""|""|""|""|0
"20250114"|34|"AA00084"|""|""|""|""|0
"20250114"|35|"AA00084"|""|""|""|""|0
"20250114"|36|"AA00084"|""|""|""|""|0
"20250114"|37|"AA00084"|""|""|""|""|0
"20250114"|38|"AA00084"|""|""|""|""|0
"20250114"|39|"AA00084"|""|""|""|""|0
"20250114"|40|"AA00084"|""|""|""|""|0
"20250425"|25|"AA00117"|""|""|""|""|0
"20250425"|26|"AA00117"|""|""|""|""|0
"20250425"|27|"AA00117"|""|""|""|""|0
"20250425"|28|"AA00117"|""|""|""|""|0
"20250317"|9|"AA00084"|""|"James Hills"|"Others"|""|125
"20250317"|10|"AA00084"|""|"James Hills"|"Others"|""|125
"20250317"|11|"AA00084"|""|"James Hills"|"Others"|""|125
"20250317"|12|"AA00084"|""|"James Hills"|"Others"|""|125
"20250425"|29|"AA00117"|""|""|""|""|0
"20250418"|21|"AA00117"|""|""|""|""|0
"20250418"|22|"AA00117"|""|""|""|""|0
"20250418"|23|"AA00117"|""|""|""|""|0
"20250418"|24|"AA00117"|""|""|""|""|0
"20250418"|25|"AA00117"|""|""|""|""|0
"20250418"|26|"AA00117"|""|""|""|""|0
"20250418"|27|"AA00117"|""|""|""|""|0
"20250418"|28|"AA00117"|""|""|""|""|0
"20250418"|29|"AA00117"|""|""|""|""|0
"20250314"|21|"AA00082"|""|""|""|""|0
"20250314"|22|"AA00082"|""|""|""|""|0
"20250314"|23|"AA00082"|""|""|""|""|0
"20250314"|24|"AA00082"|""|""|""|""|0
"20250314"|25|"AA00082"|""|""|""|""|0
"20250314"|26|"AA00082"|""|""|""|""|0
"20250314"|27|"AA00082"|""|""|""|""|0
"20250314"|28|"AA00082"|""|""|""|""|0
"20250314"|29|"AA00082"|""|""|""|""|0
"20250321"|21|"AA00082"|""|""|""|""|0
"20250321"|22|"AA00082"|""|""|""|""|0
"20250321"|23|"AA00082"|""|""|""|""|0
"20250321"|24|"AA00082"|""|""|""|""|0
"20250321"|25|"AA00082"|""|""|""|""|0
"20250321"|26|"AA00082"|""|""|""|""|0
"20250321"|27|"AA00082"|""|""|""|""|0
"20250321"|28|"AA00082"|""|""|""|""|0
"20250321"|29|"AA00082"|""|""|""|""|0
"20250328"|21|"AA00082"|""|""|""|""|0
"20250328"|22|"AA00082"|""|""|""|""|0
"20250328"|23|"AA00082"|""|""|""|""|0
"20250328"|24|"AA00082"|""|""|""|""|0
"20250328"|25|"AA00082"|""|""|""|""|0
"20250328"|26|"AA00082"|""|""|""|""|0
"20250328"|27|"AA00082"|""|""|""|""|0
"20250328"|28|"AA00082"|""|""|""|""|0
"20250328"|29|"AA00082"|""|""|""|""|0
"20250228"|21|"AA00117"|""|""|""|""|0
"20250228"|22|"AA00117"|""|""|""|""|0
"20250228"|23|"AA00117"|""|""|""|""|0
"20250228"|24|"AA00117"|""|""|""|""|0
"20250228"|25|"AA00117"|""|""|""|""|0
"20250228"|26|"AA00117"|""|""|""|""|0
"20250228"|27|"AA00117"|""|""|""|""|0
"20250228"|28|"AA00117"|""|""|""|""|0
"20250228"|29|"AA00117"|""|""|""|""|0
"20250107"|1|"AA00084"|""|""|""|""|0
"20250107"|2|"AA00084"|""|""|""|""|0
"20250107"|3|"AA00084"|""|""|""|""|0
"20250107"|4|"AA00084"|""|""|""|""|0
"20250107"|5|"AA00084"|""|""|""|""|0
"20250107"|6|"AA00084"|""|""|""|""|0
"20250107"|7|"AA00084"|""|""|""|""|0
"20250107"|8|"AA00084"|""|""|""|""|0
"20250107"|9|"AA00084"|""|""|""|""|0
"20250107"|10|"AA00084"|""|""|""|""|0
"20250107"|11|"AA00084"|""|""|""|""|0
"20250107"|12|"AA00084"|""|""|""|""|0
"20250107"|13|"AA00084"|""|""|""|""|0
"20250107"|14|"AA00084"|""|""|""|""|0
"20250107"|15|"AA00084"|""|""|""|""|0
"20250228"|26|"AA00119"|""|""|""|""|0
"20250228"|27|"AA00119"|""|""|""|""|0
"20250228"|28|"AA00119"|""|""|""|""|0
"20250228"|29|"AA00119"|""|""|""|""|0
"20250307"|21|"AA00119"|""|""|""|""|0
"20250307"|22|"AA00119"|""|""|""|""|0
"20250307"|23|"AA00119"|""|""|""|""|0
"20250307"|24|"AA00119"|""|""|""|""|0
"20250307"|25|"AA00119"|""|""|""|""|0
"20250307"|26|"AA00119"|""|""|""|""|0
"20250307"|27|"AA00119"|""|""|""|""|0
"20250307"|28|"AA00119"|""|""|""|""|0
"20250307"|29|"AA00119"|""|""|""|""|0
"20250314"|21|"AA00119"|""|""|""|""|0
"20250314"|22|"AA00119"|""|""|""|""|0
"20250314"|23|"AA00119"|""|""|""|""|0
"20250314"|24|"AA00119"|""|""|""|""|0
"20250314"|25|"AA00119"|""|""|""|""|0
"20250314"|26|"AA00119"|""|""|""|""|0
"20250314"|27|"AA00119"|""|""|""|""|0
"20250314"|28|"AA00119"|""|""|""|""|0
"20250314"|29|"AA00119"|""|""|""|""|0
"20250321"|21|"AA00119"|""|""|""|""|0
"20250321"|22|"AA00119"|""|""|""|""|0
"20250321"|23|"AA00119"|""|""|""|""|0
"20250321"|24|"AA00119"|""|""|""|""|0
"20250321"|25|"AA00119"|""|""|""|""|0
"20250321"|26|"AA00119"|""|""|""|""|0
"20250321"|27|"AA00119"|""|""|""|""|0
"20250321"|28|"AA00119"|""|""|""|""|0
"20250321"|29|"AA00119"|""|""|""|""|0
"20250328"|21|"AA00119"|""|""|""|""|0
"20250328"|22|"AA00119"|""|""|""|""|0
"20250328"|23|"AA00119"|""|""|""|""|0
"20250328"|24|"AA00119"|""|""|""|""|0
"20250328"|25|"AA00119"|""|""|""|""|0
"20250328"|26|"AA00119"|""|""|""|""|0
"20250328"|27|"AA00119"|""|""|""|""|0
"20250328"|28|"AA00119"|""|""|""|""|0
"20250328"|29|"AA00119"|""|""|""|""|0
"20250328"|28|"AA00117"|""|""|""|""|0
"20250328"|29|"AA00117"|""|""|""|""|0
"20250404"|21|"AA00117"|""|""|""|""|0
"20250404"|22|"AA00117"|""|""|""|""|0
"20250404"|23|"AA00117"|""|""|""|""|0
"20250404"|24|"AA00117"|""|""|""|""|0
"20250404"|25|"AA00117"|""|""|""|""|0
"20250404"|26|"AA00117"|""|""|""|""|0
"20250404"|27|"AA00117"|""|""|""|""|0
"20250404"|28|"AA00117"|""|""|""|""|0
"20250404"|29|"AA00117"|""|""|""|""|0
"20250411"|21|"AA00117"|""|""|""|""|0
"20250411"|22|"AA00117"|""|""|""|""|0
"20250411"|23|"AA00117"|""|""|""|""|0
"20250411"|24|"AA00117"|""|""|""|""|0
"20250411"|25|"AA00117"|""|""|""|""|0
"20250411"|26|"AA00117"|""|""|""|""|0
"20250411"|27|"AA00117"|""|""|""|""|0
"20250411"|28|"AA00117"|""|""|""|""|0
"20250411"|29|"AA00117"|""|""|""|""|0
"20250425"|21|"AA00117"|""|""|""|""|0
"20250425"|22|"AA00117"|""|""|""|""|0
"20250425"|23|"AA00117"|""|""|""|""|0
"20250425"|24|"AA00117"|""|""|""|""|0
"20250226"|26|"AA00135"|""|"Job Interview - Social Media Specialist
Sien Peng (Shakespeare)"|"Interview"|"Show Up"|0
"20250226"|25|"AA00135"|""|"Job Interview - Social Media Specialist
Sien Peng (Shakespeare)"|"Interview"|"Show Up"|0
"20250226"|32|"AA00135"|""|"Job Interview - Social Media Specialist
Mak Ka Wai (Shakespeare)"|"Interview"|"Show Up"|0
