"aa_id"|"examschool"|"examschooltype"|"subject"|"result"|"gov"|"cat"|"qualification"|"piece"|"composer"|"piority"|"lastupdate"|"staffid"|"remarks"|"event"
"S034692"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Sep 2015 [103]"|"Fugue, No.2 from Six Fugues"|"J.C.Kellner"|2|"20160914172658"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034692"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Oct 2012 [117]"|""|""|2|"20160914172704"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034692"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 6, May 2015 [104]"|"How Beautiful Are The Feet"|"George Frideric Handel"|1|"20160914172710"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034692"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 5, Sep 2012 [111]"|"Love's Philosophy (From Three Songs, Op.33)"|"Roger Quilter"|1|"20160914172718"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034558"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Apr 2012 [123]"|"Sonata in C Major, Hob.XVI:50, 1st Movement"|"Franz Joseph Haydn"|1|"20160914173107"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034558"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, May 2013 [120]"|"Pièces pittoresques, Scherzo-valse"|"Emmanuel Chabrier"|1|"20160914173116"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034676"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Oct 2014 [105]"|"Sonatina, Op.36, No.3"|"M. Clementi"|2|"20160914173325"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034675"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 5, Aug  2014 [120]"|"Scherzo, Kp.391, L.26"|"Debussy"|1|"20160914173355"|"AA00007"|"Member of Dr Yip's"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034730"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, Oct 2015 [135]"|"Sonata for Flute and Piano (Sehr Lebhaft)"|"Paul Hindemith"|1|"20160914173514"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034730"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 7, May 2014 [140]"|"76 Graded Studies for Flute (Book Two), No.76"|"Theobald Boehm"|1|"20160914173530"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034730"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Aug 2014 [116]"|"Sonata in D Major, K492, L.14"|"Demenico Scarlatti"|3|"20160914173546"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034730"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Oct 2012 [123]"|""|""|3|"20160914173552"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034730"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 8, Sep 2013 [137]"|""|""|2|"20160914173558"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034730"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"Trinity ATCL Recital, Nov 2015 [78]"|"Allerseelen"|"Richard Strauss"|2|"20160914173728"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033483"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Sep 2013 [127]"|"Sonata Es-Dur Op.120, No.2"|"Johannes Brahms"|1|"20160914173804"|"AA00007"|"Member of Hong Kong Children's Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S012584"|""|"Music Audition"|"Piano"|""|"Non-Government"|""|"ABRSM Grade 8,  Aug 2016 [Awaiting result]"|"Allegro con spirito 1st Movement from Sonata in B Flat, Op.24"|"J.L.Dussek"|1|"20160914173829"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S012584"|""|"Music Audition"|"Piano"|""|"Non-Government"|""|"ABRSM Grade 7, Nov 2014 [117]"|"Waltz in B Minor, Op.69, No.2"|"Chopin"|1|"20160914173842"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033374"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Apr 2014 [133]"|"Prelude and Fugue in C minor"|"J.S.Bach"|1|"20160914173904"|"AA00007"|"Member of Marymount Secondary School Choir HKG
Winner of Youth Choir & Special Prize for the Outstanding Interpretation of a choral piece composed after 2011
2016 Bela Bartok 27th International Choir Competition, Debrecen, Hungary"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033374"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, May 2016 [120]"|"Sonata No.14 in C-Sharp Minor ""Quasi una Fantasia"",Op.27,No.2(Moonlight Sonata)"|"Beethoven"|1|"20160914173909"|"AA00007"|"Member of Marymount Secondary School Choir HKG
Winner of Youth Choir & Special Prize for the Outstanding Interpretation of a choral piece composed after 2011
2016 Béla Bartók 27th International Choir Competition, Debrecen, Hungary"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033374"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 3, Sep 2016 [Awaiting Result]"|"Presto from Battalia, C.61"|"Heinrich Ignaz Franz von Biber"|2|"20160914173914"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034252"|""|"Music Audition"|"Alto Saxophone"|""|"N/A"|""|"ABRSM Grade 8, Aug 2013 [Pass] (mark sheet lost)"|"Concerto, 1st Movement"|"Ronald Binge"|1|"20160914173950"|"AA00007"|"Member of Hong Kong Youth Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034252"|""|"Music Audition"|"Alto Saxophone"|""|"N/A"|""|"ABRSM Grade 5, Aug 2011 [Merit] (mark sheet lost)"|"Tableaux de Provence, 2nd Movement"|"Paule Maurice"|1|"20160914173956"|"AA00007"|"Member of Hong Kong Youth Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033474"|""|"Music Audition"|"Flute"|""|"N/A"|""|"Trinity ATCL Recital, May 2016 [70]"|"Allegro non molto"|"Chr.W.Gluck"|1|"20160914184058"|"AA00007"|"Member of School Tremble Choir
Member of School Windband"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033474"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, Oct 2014 [125]"|"Allegro comodo"|"Chr.W.Gluck"|1|"20160914184121"|"AA00007"|"Member of School Tremble Choir
Member of School Windband"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033345"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 3, 2015 [Merit] (mark sheet lost)"|"Allegro non tanto"|"Jan Ladislav Dussek"|3|"20160914184224"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033345"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 5, 2014 [Pass] (mark sheet lost)"|"Ich Liebe Dich"|"Beethoven"|1|"20160914184238"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033345"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 7, May 2016 [130]"|"O Mio Babbino Caro"|"Giacomo Puccini"|1|"20160914184310"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033264"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Nov 2012 [123]"|"Mouvements perpétuels, 3rd Movement"|"F. Poulenc"|1|"20160914184512"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033264"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2014 [110]"|"Trois Nocturnes Op.9, No.1, 1st Movement"|"F. Chopin"|1|"20160914184518"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033264"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 7, Apr 2012 [127]"|""|""|2|"20160914184526"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033264"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Nov 2013 [104]"|"Chanson Russe"|"I.Stravinsky"|2|"20160914184532"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034423"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, May 2016 [132]"|"Sonata, 1st movement: Allegretto malincolico"|"F. Poulenc"|2|"20160914190402"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034423"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6, Sep 2014 [124]"|""|""|2|"20160914190410"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S032538"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Aug 2008 [118]"|""|""|2|"20160914190441"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S032538"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, May 2013 [122]"|"Cancion y Danza No.1"|"Federico Mompou"|2|"20160914190448"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S032538"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 7, Aug 2011 [113]"|"Interlude"|"Walter Piston"|1|"20160914190454"|"AA00007"|"Member of APA"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S032538"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 8, Aug 2014 [125]"|"Fantasie for Viola and Orchestra, Op.94"|"J. N. Hummel"|1|"20160914190500"|"AA00007"|"Member of APA
KGV School Orchestra and Chamber Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034374"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2015 [123]"|"Waltz in B minor, op.69, No.2"|"Fryderyk Chopin"|2|"20160914190807"|""|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034374"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Nov 2012 [123]"|""|""|2|"20160914190812"|""|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034374"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 7, Nov 2013 [130]"|"Sonata for Flute and Piano, 1st Movement"|"Paul Hindemith"|1|"20160914190841"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034374"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, Oct 2014 [104]"|"Concerto in G for Flute, K313, 1st Movement"|"W.A.Mozart"|1|"20160914190910"|"AA00061"|"Concert Band at Diocesan Girl's School
66th Hong Kong School Music Festival - Concert Band - Intermediate: Third 
67th Hong Kong School Music Festival - Concert Band - Intermediate: First
68th Hong Kong School Music Festival - Concert Band - Intermediate: First
Beautiful Sunday at the Shenzhen Concert Hall Jan 2015 and 2016
Macau Music Festival 2015
2nd School Orchestra Festival of Four Regions Across the Straits in Guangzhou"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033180"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Oct 2011 [133]"|""|""|2|"20160914191524"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033180"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2014 [122]"|"Fantaisie Impromptu in C Sharp Minor, Op. posth.66"|"Frédéric Chopin"|2|"20160914191531"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033180"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Oct 2012 [133]"|"Concerto No.3 in G Major, KV.216, 2nd Movement"|"W.A.Mozart"|1|"20160914191536"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033180"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Apr 2014 [133]"|"Introduction and Tarantella Op.43"|"Pablo de Sarasate"|1|"20160914191541"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034346"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"ABRSM Grade 5, Apr 2013 [133]"|"Sonata in F Major, 1st Movement"|"William Hurlstone"|1|"20160914191637"|"AA00061"|"Member of APA
Member of Dr Yip's"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034346"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"ABRSM Grade 8, Sep 2015 [131]"|"Concerto in B Flat for Bassoon, Kp.191, 1st Movement"|"W.A. Mozart"|1|"20160914191644"|"AA00061"|"Member of APA
Member of Dr Yip's"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034346"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 3, Oct 2012 [127]"|""|""|2|"20160914191649"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034346"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Oct 2014 [131]"|"Sonata in F Minor, Kp. 239, L.281"|"Domenico Scarlatti"|2|"20160914191653"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033903"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5,  Nov 2014 [117]"|"Sonata in F Minor, Kp.239"|"Domenico Scarlatti"|2|"20160914191822"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033903"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 2, Apr 2013 [125]"|""|""|2|"20160914191827"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033903"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 6, Oct 2015 [110]"|"Concerto in A Minor, Op.3, No.6, 1st Movement"|"Antonio Vivaldi"|1|"20160914191832"|"AA00061"|"Brother of SHIU Tsz Sum Jason (Audition at 11:30 on 17 Sep 2016)
Hong Kong Youth Music Camp Junior String Orchestra 2016"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033903"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Apr 2015 [130]"|"Reverie"|"Angela Morley"|1|"20160914191837"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034778"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Oct 2015 [126]"|"Allegro con spirito: Sonata in B Flat, Op.24, 1st Movement"|"J.L.Dussek"|1|"20160914191944"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034778"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, May 2013 [134]"|"Canzonetta"|"Frank Bridge"|1|"20160914191948"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034778"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 7, May 2015 [117]"|"The Solo Cello Suite, No.2, Allemande & Courante"|"J.S.Bach"|2|"20160914191953"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034778"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 5, Oct 2013 [131]"|""|""|2|"20160914191959"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S032167"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 7, Aug 2016 [Awaiting result]"|"Cello Sonata in D Major, No.2, 2nd Movement"|"F.Mendelssohn"|1|"20160914192021"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S032167"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 5, Aug 2016 [Awaiting result]"|"An Sylvia"|"F.Schubert"|2|"20160914192026"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034762"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Nov 2012 [134]"|"Sonata in A Major, Allegretto ben moderato"|"César Franck"|1|"20160914192058"|"AA00061"|"Member of APA"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034762"|""|"Music Audition"|"Violin"|""|"N/A"|""|"Trinity ATCL Recital, Sep 2014 [91]"|"Zigeunerweisen Op. 20"|"Pablo de Sarasate"|1|"20160914192112"|"AA00061"|"Member of APA
Jason will take LTCL in Nov 2016
Jason played Double Violin Concerto - Mov. 1 & 3, by Bach, in a publicconcert on 1 January 2016 as a soloist at the City Hall: Mov. 1, https://youtu.be/6q7x83VBbLU; Mov. 3, https://youtu.be/L12vQGhvaeo
Jason played Zigeunerweisen Op. 20, by Sarasate in a recital concert on 1September 2016 at the HK Children’s Strings Hall: https://youtu.be/ZZ0B-4q7Oyw"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034423"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Trinity LTCL Recital, Oct 2015 [85]"|"Sonata in D Major, K576, 1st and 2nd Movement"|"W.A. Mozart"|1|"20160914192758"|"AA00061"|"St Paul's College (Assembly Pianist Team - Since 2012, Assembly Organist Team - Since 2014, Class Music Representative - Since 2013)
C & MA Heng Fa Chuen Church (Choir Member & Pianist of Youth Choir)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034423"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Trinity ATCL Recital, May 2014 [84]"|"Impromptu in B Flat, Op.142, No. 3, D935"|"F. Schubert"|1|"20160914192804"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033872"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, 2012 [Pass] (mark sheet lost)"|"Trois Nocturnes, Op.9, No.1"|"Chopin"|1|"20160914200928"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033872"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Sep 2012 [105]"|"Czardas"|"Vittorio Monti"|2|"20160914200959"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033872"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 7, Oct 2011 [116]"|""|""|2|"20160914201003"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033872"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Trinity ATCL Recital, May 2016 [55]"|"Sonata in C Major, Kp.309, 1st and 3rd Movement"|"Mozart"|1|"20160914201028"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033155"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8, Apr 2015 [132]"|"Concerto in E Minor, Op.85, 1st Movement"|"E. Elgar"|1|"20160914201122"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033155"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Apr 2013 [124]"|""|""|2|"20160914201127"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033155"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 5, May 2013 [141]"|"Sonate in E Major, 2nd Movement"|"François Francoeur"|1|"20160914201133"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034715"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Oct 2011 [133] (mark sheet lost)"|"Night Pieces, 3rd Movement (Stars)"|"Peter Sculthorpe"|1|"20160914201306"|"AA00061"|"Member of Hong Kong Music Academy Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034715"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Oct 2015 [123]"|"Concerto in E Major, Op.8 ""Spring"", No.1, 1st Movement"|"Vivaldi"|2|"20160914201311"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034716"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Nov 2014 [124]"|"Moderato, Hob XVL31 in E Minor, 1st Movement"|"Haydn"|1|"20160914201405"|"AA00061"|"Member of School Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034603"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Nov 2012 [120]"|"Sonatine, 3rd Movement, Animé"|"Maurice Ravel"|1|"20160914201651"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034603"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Dip, Apr 2015 [51]"|"Étude, Op. 10, No. 3, Tristesse"|"Frédéric Chopin"|1|"20160914201935"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034240"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Dip, Aug 2015 [61]"|"Prelude, Violin Concerto No.1 in G Minor, Op.26"|"Max Bruch"|1|"20160914202007"|"AA00061"|"Member of Hong Kong Youth Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034240"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, May 2014 [138]"|"Rhapsody No.1, Prima Parte ""Lassu"""|"Béla Bartók"|1|"20160914202025"|"AA00061"|"Member of Hong Kong Youth Symphony Orcehstra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034240"|""|"Music Audition"|"Rock & Pop Drums"|""|"N/A"|""|"Trinity Grade 8, May 2015 [81]"|"YYZ"|"Rush"|2|"20160914202045"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S031955"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Aug 2015 [123]"|"Impromptu in G Flat, Op.90, No.3"|"F. Schubert"|1|"20160914202138"|"AA00061"|"Member of Hong Kong Children's Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S031955"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Aug 2013 [137]"|"Sonata in E Minor, Kp.623, L.321"|"D.Scarlatti"|1|"20160914202155"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033492"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2014 [123]"|"Nocturne No.4 in E Flat Major"|"Gabriel Fauré"|1|"20160914202404"|"AA00061"|"Member of Hong Kong Vocal Arts Association"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034484"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 2, Oct 2012 [127]"|"60s Swing from Swinging Rhythms"|"Evelien Vis"|2|"20160914202546"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034484"|""|"Music Audition"|"Tuba"|""|"N/A"|""|"ABRSM Grade 8, Oct 2014 [120]"|"Andante and Rondo from Concerto for Double Bass"|"Antonio Capuzzi"|1|"20160914202552"|"AA00061"|"Member of Tom Lee Hong Kong Youth NeoWinds Orchestra
Member of Po Leung Kuk Secondary Wind Band"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034484"|""|"Music Audition"|"Tuba"|""|"N/A"|""|"ABRSM Grade 6, Oct 2013 [121]"|"70 Studies for BB Flat Tuba, No.37"|"Vladislav Blazhevich"|1|"20160914202558"|"AA00061"|"Member of Tom Lee Hong Kong Youth NeoWinds Orchestra
Member of Po Leung Kuk Secondary Wind Band"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034457"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 7, Apr 2015 [121]"|"Largo and Allegro poco:Sonata in A Minior, RV44, 1st and 2nd Movement"|"Vivaldi"|1|"20160914202627"|"AA00061"|"Volin Grade 8 Exam in Oct 2016
Member of Metropolitan Youth Orchestra (2010-2016)
Member of School Orchestra (2010-2016)
Member of School Choir (2014-2016)
Member of School Acapella Team (2015-2016)
Member of Kowloon Methodist Church Children's Choir (2014-2016)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S034457"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 5, Aug 2013 [136]"|"Tarantelle, Op.24"|"Goens"|1|"20160914202632"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033254"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Apr 2015 [127]"|"Allegretto, Sonata in F Major, 2nd Movement"|"Grieg"|1|"20160914202655"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033254"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Apr 2012 [124]"|"Allemande from Partita No.2 in D Minor"|"J.S.Bach"|1|"20160914202720"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033905"|""|"Music Audition"|"Alto Saxophone"|""|"N/A"|""|"ABRSM Grade 5, Oct 2013 [134]"|"Menuet I, Menuet II and Gigue"|"J.S.Bach"|1|"20160914202802"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033905"|""|"Music Audition"|"Alto Saxophone"|""|"N/A"|""|"ABRSM Grade 8, Oct 2015 [126]"|"Concertino for Alto Saxophone, Op.78"|"J.B.Singelée"|1|"20160914202806"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033905"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Sep 2013 [130]"|"Waltz in B Minor, Op.69, No.2"|"Fryderyk Chopin"|2|"20160914202811"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
"S033905"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Oct 2011 [127]"|""|""|2|"20160914202816"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2016"
