"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S033035"|"Other Requirement"|"SIXTH FORM SCHOOL WITH GOOD A LEVEL RESULTS, HIGH ENTRY TO TOP UNIVERISTIES IN UK"|"20150505095624"|"AA00038"|""
"S033035"|"School Applied Before"|"CARDIFF SIXTH FORM COLLEGE"|"20150505095624"|"AA00038"|""
"S033036"|"English Standard"|"above standard"|"20150509102321"|"AA00011"|""
"S033052"|"Studying in UK School"|"4 to 5 former classmates already in UK secondary schools"|"20150509101439"|"AA00038"|""
"S033064"|"Character"|"VERY SOCIAL OUTGOING PERSONALITY"|"20150506101826"|"AA00011"|""
"S033064"|"Guardian in UK"|"FRIENDS"|"20150506101826"|"AA00011"|""
"S033064"|"Interests / Hobbies"|"TENNIS SOCCER"|"20150506101826"|"AA00011"|""
"S033064"|"School Applied Before"|"TONBRIDGE"|"20150506101826"|"AA00011"|""
"S033064"|"School Preferred"|"CHARTERHOUSE 
HARROW 
TONBRIDGE"|"20150506101826"|"AA00011"|""
"S033064"|"Studying in UK School"|"HARROWS"|"20150506101826"|"AA00011"|""
"S033071"|"Relatives / Friends act as Guardian in UK"|"Possible (to confirm later) Southampton or Birmingham"|"20150518150152"|"AA00011"|""
"S033089"|"Character"|"bastetball, violin, guaiter, piano"|"20150523103352"|"AA00044"|""
"S033089"|"Special Talents"|"Nice but passive/ hardworking"|"20150523103430"|"AA00044"|""
"S033104"|"School Preferred"|"ranking within top 20 boarding schools in the UK"|"20150527110608"|"AA00011"|""
"S033110"|"School Preferred"|"We lkie to vist 2-3 schools in London or nearby"|"20150530102943"|"AA00011"|""
"S033110"|"Character"|"cool composed"|"20150530102749"|"AA00011"|""
"S033129"|"Learning Difficulties"|"Yes"|"20150604155858"|"AA00011"|""
"S033137"|"Interests / Hobbies"|"reading, basketball, computer"|"20150606140537"|"AA00011"|""
"S033187"|"Special Talents"|"Fluent Mandarin"|"20150623115651"|"AA00038"|""
"S033193"|"Relatives / Friends act as Guardian in UK"|"Yes, Cheltenham,"|"20150624135942"|"AA00011"|""
"S033193"|"English Standard"|"excellent"|"20150624135749"|"AA00011"|""
"S033193"|"Relatives / Friends act as Guardian in UK"|"Yes, Cheltenham, Colchester"|"20150624153903"|"AA00011"|""
"S033279"|"Character"|"SOCIAL"|"20150702172251"|"AA00011"|""
"S033279"|"Interests / Hobbies"|"BASKETBALL"|"20150702172251"|"AA00011"|""
"S033279"|"Location Preference"|"SOUTH EAST"|"20150702172251"|"AA00011"|""
"S033279"|"School Preferred"|"THE KINGS CANTERBURY"|"20150702172251"|"AA00011"|""
"S033235"|"Relatives / Friends Studying in UK"|"Yes, brothers - LSE London U, Ca,nrodge U"|"20150704110007"|"AA00011"|""
"S033235"|"Relatives / Friends Studying in UK"|"Yes, brothers - LSE London U, Cambridge U"|"20150704110041"|"AA00011"|""
"S033235"|"Preferred School Type"|"co-ed"|"20150704110247"|"AA00011"|""
"T003574"|"Character"|"CHEERFUL,  OPTIMISTIC, HELPFUL"|"20150714100822"|"AA00038"|""
"T003574"|"Interests / Hobbies"|"SPORTS, MUSIC"|"20150714100822"|"AA00038"|""
"T003574"|"Location Preference"|"LONDON"|"20150714100822"|"AA00038"|""
"T003574"|"School Preferred"|"CATS COLLEGE"|"20150714100822"|"AA00038"|""
"S033314"|"Character"|"GENTLE"|"20150715143105"|"AA00011"|""
"S033314"|"Guardian in UK"|"SISTER"|"20150715143105"|"AA00011"|""
"S033314"|"Interests / Hobbies"|"SCIENCE, CHESS, SAILING"|"20150715143105"|"AA00011"|""
"S033314"|"Studying in UK School"|"SISTER"|"20150715143105"|"AA00011"|""
"S033314"|"Interests / Hobbies"|"science, CHESS, SAILING"|"20150715143947"|"AA00011"|""
"S033287"|"Interests / Hobbies"|"Water Sports,canoe,windswrfing,sailing, tennis,oil painting"|"20150720112257"|"AA00038"|""
"S033287"|"Character"|"Cheerful"|"20150720112315"|"AA00038"|""
"S033297"|"Learning Difficulties"|"Yes, ADHD - inathentive, use Ritalin only when needed"|"20150722112246"|"AA00011"|""
"S033297"|"Interests / Hobbies"|"squash, soccer, science"|"20150722111131"|"AA00011"|""
"S010199"|"Preferred School Type"|"girls"|"20130802101403"|"AA00011"|""
"S033303"|"Interests / Hobbies"|"art, biology"|"20150725101843"|"AA00011"|""
"S033304"|"Relatives / Friends act as Guardian in UK"|"Yes, Abindgon"|"20150725111737"|"AA00011"|""
"S033302"|"Interests / Hobbies"|"reading, computers, sports / HK Football sqund rugby"|"20150725114326"|"AA00011"|""
"S033302"|"Interests / Hobbies"|"reading, computers, sports / HK Football squad, rugby, tae ten"|"20150725114837"|"AA00011"|""
"S033306"|"Character"|"CARING AND RESPONSIBLE"|"20150725100703"|"AA00038"|""
"S033326"|"Interests / Hobbies"|"Tennis,Art sports,Music(Piano,Violin),Drama"|"20150730113731"|"AA00038"|""
"S033326"|"Special Talents"|"Music Prize,Y1&Y3"|"20150730113936"|"AA00038"|""
"S033326"|"Other Requirement"|"Gcse,A'Levels"|"20150730114013"|"AA00038"|""
"S033326"|"School Applied Before"|"2018entry Year 7-Windlesham House, Summerfieuds, Oundle or king's
2020Entry Year 9-Harrow,Eton"|"20150730114241"|"AA00038"|""
"S033332"|"Character"|"quiet,shy,slow to warm up, cautious conservative"|"20150731101952"|"AA00038"|""
"S033332"|"Location Preference"|"within 2hrs of heathrow,south west"|"20150731102328"|"AA00038"|""
"S033332"|"Preferred School Type"|"Radley,uppingham,sherborne,shrewsberry,"|"20150731102455"|"AA00038"|""
"S033332"|"Reasons to Study in UK"|"Good education,"|"20150731102714"|"AA00038"|""
"S033332"|"Preferred School Type"|"Radley,Uppingham,sherborne,Shrewsberry,"|"20150731104319"|"AA00011"|""
"S033342"|"Interests / Hobbies"|"excellent"|"20150803164841"|"AA00011"|""
"S033366"|"Special Talents"|"korean language"|"20150808135400"|"AA00011"|""
"S033372"|"Interests / Hobbies"|"literature, debating, performing arts (choral music, vocal, musical theatre)"|"20150808154604"|"AA00011"|""
"S033375"|"Character"|"reading, violin, guitar"|"20150810152827"|"AA00011"|""
"S033390"|"English Standard"|"reading, tennis, magic cards, video games, movies, swimming, basketball"|"20150817100553"|"AA00011"|""
"S033391"|"School Applied Before"|"QUEEN ETHELBURGA'S COLLEGE & LUCTON SCHOOL"|"20150817095047"|"AA00038"|""
"S033399"|"Special Talents"|"piano, chinese classics"|"20150819175929"|"AA00011"|""
"S033403"|"Character"|"funny"|"20150820113441"|"AA00011"|""
"S033404"|"Reasons to Study in UK"|"Less Liberal, More confidence in their education system"|"20150820162859"|"AA00038"|""
"S033415"|"Special Talents"|"Piano,Ballet,Football,Chinese Dance"|"20150825110142"|"AA00038"|""
"S033419"|"Special Talents"|"swimming teasm, ping pang team, olympiad maths team"|"20150826134908"|"AA00011"|""
"S033420"|"Interests / Hobbies"|"above average"|"20150826144128"|"AA00011"|""
"S033421"|"Character"|"dancing, piano"|"20150826151504"|"AA00011"|""
"S033421"|"Reasons to Study in UK"|"It's because most of my friend are studying in the UK."|"20150826152131"|"AA00011"|""
"S033422"|"Reasons to Study in UK"|"Yes, samuel wants to go to university in the UK and his brother is at the"|"20150826171104"|"AA00011"|""
"S033431"|"Interests / Hobbies"|"INTERNATIONAL CHESS"|"20150828122328"|"AA00011"|""
"S033431"|"Reasons to Study in UK"|"STUDY A-LEVEL"|"20150828122328"|"AA00011"|""
"S033431"|"School Preferred"|"TONBRIDGE SCHOOL
CARDIFF SIXTH FORM COLLEGE"|"20150828122328"|"AA00011"|""
"S033436"|"Interests / Hobbies"|"reading, goff, singing, basketball, volleyball"|"20150831143551"|"AA00011"|""
"S033448"|"Character"|"FRIENDLY AND OPEN MINDED"|"20150818094848"|"AA00038"|""
"S033448"|"Interests / Hobbies"|"SPORTS, MUSIC, READING, CROSSWORDS PUZZLE"|"20150818094848"|"AA00038"|""
"S033448"|"Reasons to Study in UK"|"COSMOPOLITAN ENVIROMENT"|"20150818094848"|"AA00038"|""
"S033448"|"School Preferred"|"CHELTENHAM LADIES, HEADINGTON, WYCOMIE GIRLS"|"20150818094848"|"AA00038"|""
"S033448"|"School Preferred"|"Cheltenham Ladies, Headington, Wycombie Girls"|"20150904135759"|"AA00011"|""
"S033448"|"Special Talents"|"WILLING TO LEARN"|"20150818094848"|"AA00038"|""
"S033449"|"Interests / Hobbies"|"basketball, swimming"|"20150904152553"|"AA00011"|""
"S033451"|"Interests / Hobbies"|"sports,"|"20150904163610"|"AA00011"|""
"S033451"|"Location Preference"|"Yes, London"|"20150904164308"|"AA00011"|""
"S033454"|"Interests / Hobbies"|"MATHEMATICS, PERCUSSION"|"20150904095601"|"AA00038"|""
"S033454"|"Other Requirement"|"PREFERABALY OFFER ADDITIONAL/FURTHER MATH"|"20150904095601"|"AA00038"|""
"S033454"|"Religion Requirement"|"PREFERABLY CHRISTIANITY"|"20150904095601"|"AA00038"|""
"S033484"|"Special Talents"|"cello, school team for cross country running, athletics, soccer"|"20150909164757"|"AA00011"|""
"S033508"|"Special Talents"|"England Youth Fencing Championship 2015-U11 Foil 1st Runners' Up"|"20150916152944"|"AA00044"|""
"S033510"|"School Applied Before"|"Charterhouse"|"20150918102342"|"AA00011"|""
"S033510"|"School Preferred"|"Charterhouse"|"20150918103008"|"AA00011"|""
"S033511"|"Interests / Hobbies"|"reading,music, badminton, singing,"|"20150918110036"|"AA00011"|""
"S033511"|"Interests / Hobbies"|"reading,music, badminton, singing,(tracing grade 7"|"20150918111151"|"AA00011"|""
"S033512"|"Special Talents"|"Grade 8"|"20150919100054"|"AA00011"|""
"S033521"|"Interests / Hobbies"|"violin, an excellent swimmer, plays tennis and Bralilian Jiu Jitsu"|"20150930165352"|"AA00011"|""
"S033522"|"Interests / Hobbies"|"Football, Tennis"|"20151002161411"|"AA00038"|""
"S033528"|"Interests / Hobbies"|"Subject : Psychology, Media 
Sports : Nehoall, Dance"|"20151003142554"|"AA00038"|""
"S033532"|"Religion Requirement"|"with religious is better"|"20151003155841"|"AA00011"|""
"S033532"|"Max Budget per Term"|"Yes, 1,000 pounds"|"20151003155815"|"AA00011"|""
"S033546"|"School Preferred"|"Christian school"|"20151009100110"|"AA00011"|""
"S033547"|"Character"|"Cheerfull"|"20151009114705"|"AA00038"|""
"S033567"|"Character"|"greqarious, conscientious, respectful and polite"|"20151016180412"|"AA00011"|""
"S033570"|"School Preferred"|"Cathill,Fummerfields, eventually,Radley, Eton,Winchester"|"20151017112043"|"AA00038"|""
"S012336"|"Interests / Hobbies"|"soccer, table-tennis, sazophone"|"20151019100841"|"AA00011"|""
"S033584"|"Interests / Hobbies"|"I like listen to music and I like to read books"|"20151023103054"|"AA00011"|""
"S033695"|"Reasons to Study in UK"|"UK schools seem to offer a well rounded package in terms of education and life experience"|"20151029164104"|"AA00011"|""
"S033844"|"Guardian in UK"|"UNCLE"|"20151202110840"|"AA00011"|""
"S033844"|"Interests / Hobbies"|"READING, JOGGING, SWIMMING"|"20151202110840"|"AA00011"|""
"S033844"|"School Preferred"|"LUCKLE HOUSE SCHOOL"|"20151202110840"|"AA00011"|""
"S033888"|"Character"|"EARNEST,OPTIMISTIC"|"20151201095931"|"AA00038"|""
"S033888"|"Interests / Hobbies"|"MATHS,FENCING"|"20151201095931"|"AA00038"|""
"S033888"|"School Preferred"|"DULWICH,OUNDLE"|"20151201095931"|"AA00038"|""
"S033888"|"Special Talents"|"MATHS"|"20151201095931"|"AA00038"|""
"S033891"|"Relatives / Friends Studying in UK"|"Yes, sister will attend UK school next year, Hing Wycombe"|"20151223123524"|"AA00011"|""
"S033891"|"Relatives / Friends Studying in UK"|"Yes, sister will attend UK school next year. Hing Wycombe"|"20151223123558"|"AA00011"|""
"S033925"|"Character"|"CURIOUS, STRONG, DETERMINED"|"20160108155036"|"AA00038"|""
"S033925"|"Interests / Hobbies"|"READING, WRITING, BALLET, DRAMA, MUSIC, SKIING"|"20160108155036"|"AA00038"|""
"S033925"|"Location Preference"|"LONDON VICINITY"|"20160108155036"|"AA00038"|""
"S033925"|"Preferred School Type"|"GIRLS"|"20160108155036"|"AA00038"|""
"S033925"|"School Preferred"|"CHELTENHAM LADIES COLLEGE"|"20160108155036"|"AA00038"|""
"S033925"|"Special Talents"|"SPECIAL LOVE OF READING, WELL READ AND LITERARY, NATURAL DANCER, PHYSICALLY AGILE AND ACTIVE"|"20160108155036"|"AA00038"|""
"S033926"|"English Standard"|"excellent"|"20160109113312"|"AA00011"|""
"S033937"|"Relatives / Friends Studying in UK"|"Yes, siste at Wycombe Abbet School"|"20160111153042"|"AA00011"|""
"S033936"|"Character"|"Creative,Helpful"|"20160111151924"|"AA00038"|""
"S033956"|"Guardian in UK"|"RELATIVES LIVE IN LEEDS"|"20160116095137"|"AA00038"|""
"S033956"|"Interests / Hobbies"|"FOOTBALL"|"20160116095137"|"AA00038"|""
"S033956"|"Location Preference"|"NEAR LEEDS"|"20160116095137"|"AA00038"|""
"S031481"|"School Preferred"|"badminton, Chletenham Girls School, Sevenoaks, Brighton"|"20160116161525"|"AA00011"|""
"S033965"|"Interests / Hobbies"|"St. Catherine Guildford, St. Mary Calne, Cheltenham Ladies College, Badminton School, Heaington, Benenden School"|"20160120152015"|"AA00011"|""
"S033969"|"Other Requirement"|"Environment"|"20160123102100"|"AA00038"|""
"S033969"|"Reasons to Study in UK"|"Nottingham"|"20160123101838"|"AA00038"|""
"S033968"|"Interests / Hobbies"|"above average"|"20160123102539"|"AA00011"|""
"S033972"|"Character"|"weak"|"20160123113910"|"AA00011"|""
"S033975"|"Location Preference"|"girls"|"20160123142657"|"AA00011"|""
"S033969"|"Character"|"Humble and Moclest"|"20160123101810"|"AA00038"|""
"S033969"|"Other Requirement"|"Environment where student are well behaued"|"20160123102345"|"AA00038"|""
"S033969"|"Other Requirement"|"Environment where student are well behaved"|"20160123163921"|"AA00038"|""
"S033969"|"Max Budget per Term"|"To Be Adused"|"20160123101940"|"AA00038"|""
"S033969"|"Reasons to Study in UK"|"Wanted to pasue A-level"|"20160123102601"|"AA00038"|""
"S033992"|"Character"|"intrinct, independent"|"20160130143330"|"AA00011"|""
"S033992"|"Character"|"intrinct, independent"|"20160130143438"|"AA00011"|""
"S033992"|"Interests / Hobbies"|"dressing, psychology, nutrietion, gymnastic"|"20160130143306"|"AA00011"|""
"S034000"|"Character"|"cheerful"|"20160201164759"|"AA00011"|""
"S033517"|"Relatives / Friends Studying in UK"|"yes"|"20150929122319"|"AA00044"|""
"S033517"|"Interests / Hobbies"|"soccer, tennis, vocal, violin"|"20150929122255"|"AA00044"|""
"S034009"|"Character"|"OUT GOING"|"20160204101814"|"AA00011"|""
"S034009"|"Interests / Hobbies"|"SWIMMING, RUNNING, DRAWING, PIANO,FLUTE"|"20160204101814"|"AA00011"|""
"S034009"|"Special Talents"|"SWIMMING"|"20160204101814"|"AA00011"|""
"S034009"|"Location Preference"|"SOUTH OF ENGLAND"|"20160204101814"|"AA00011"|""
"S034007"|"School Preferred"|"陳廷豪"|"20160205095922"|"AA00011"|""
"S034016"|"Interests / Hobbies"|"singing, English Literature, photography, piano,"|"20160206102531"|"AA00011"|""
"S034016"|"Interests / Hobbies"|"singing, English Literature, photography, piano, speech"|"20160206102706"|"AA00011"|""
"S034016"|"Interests / Hobbies"|"singing, English Literature, photography, piano, recite"|"20160206102743"|"AA00011"|""
"S034024"|"Character"|"mature, engaging, kind, fucused, goal oriented"|"20160211111346"|"AA00011"|""
"S034035"|"Other Requirement"|"good reputation, small class, good co-cirroci;ar amd extra-curricular activities"|"20160212163344"|"AA00011"|""
"S034050"|"Interests / Hobbies"|"cooking european food, basketball, music, skating, reading"|"20160217181845"|"AA00011"|""
"S034170"|"Interests / Hobbies"|"Excellent"|"20160304102920"|"AA00038"|""
"S034642"|"English Standard"|"AVERAGE"|"20160725144348"|"AA00069"|""
"S034171"|"Character"|"silent, detailed-minded, 慢熱"|"20160305102311"|"AA00011"|""
"S034171"|"Interests / Hobbies"|"ice-skating"|"20160305102143"|"AA00011"|""
"S034197"|"English Standard"|"WEAK"|"20160310155116"|"AA00038"|""
"S034197"|"Interests / Hobbies"|"ART"|"20160310155116"|"AA00038"|""
"S034199"|"Relatives / Friends Studying in UK"|"YES"|"20160312115042"|"AA00038"|""
"S034210"|"Other Requirement"|"Boarding %> 70%, Traditional School prefer"|"20160316102756"|"AA00044"|""
"S034211"|"Other Requirement"|"school: less chinese student"|"20160316154814"|"AA00044"|""
"S034211"|"Preferred School Type"|"preferred boys"|"20160316154650"|"AA00044"|""
"S034211"|"School Preferred"|"Charterhouse School, Dulwich College, Shrewsbury, Concord College, Brighton College, Canford School"|"20160316155009"|"AA00044"|""
"S034211"|"Other Requirement"|"School: less chinese student"|"20160316154831"|"AA00044"|""
"S034223"|"Character"|"Quiet"|"20160319111305"|"AA00038"|""
"S034225"|"Reasons to Study in UK"|"更多学科选择"|"20160307124644"|"AA00038"|""
"S034225"|"Other Requirement"|"双人宿舍"|"20160307124644"|"AA00038"|""
"S034244"|"English Standard"|"average"|"20160330112206"|"AA00011"|""
"S034210"|"Reasons to Study in UK"|"Precise learnign of English language and literature. Traditional education"|"20160316103052"|"AA00044"|""
"S034252"|"Interests / Hobbies"|"Music,Drawing"|"20160331151409"|"AA00038"|""
"S034261"|"Character"|"QUIET"|"20160402095535"|"AA00011"|""
"S034261"|"Interests / Hobbies"|"READING"|"20160402095535"|"AA00011"|""
"S034261"|"Location Preference"|"NORTHERN IRELAND"|"20160402095535"|"AA00011"|""
"S034261"|"School Preferred"|"THE ROYAL SCHOOL ARMAGE
THE ROYAL SCHOOL DUNGANNON
CAMPBELL COLLEGE"|"20160402095535"|"AA00011"|""
"S034274"|"Relatives / Friends act as Guardian in UK"|"Yes, 1, Trinity Sreeet, Enfield, Middlesex, EN2 6NS England"|"20160408174613"|"AA00011"|""
"S034302"|"Interests / Hobbies"|"BADMINTON, DRAWING"|"20160416094909"|"AA00038"|""
"S034302"|"Character"|"SOCIABLE"|"20160416094909"|"AA00038"|""
"S034302"|"School Preferred"|"TONBRIDGE AND EQUIVALENT"|"20160416094909"|"AA00038"|""
"S034302"|"Reasons to Study in UK"|"LEARNING EXPERIENCE, NON-JUPAS APPLICATION 
TARGET AT MEDICAL SCHOOLS"|"20160416094909"|"AA00038"|""
"S034336"|"Interests / Hobbies"|"drawing"|"20160427165043"|"AA00044"|""
"S034357"|"Reasons to Study in UK"|"Braden his horizon,all-round development,to become more independent"|"20160505165433"|"AA00038"|""
"S034370"|"School Preferred"|"boys / co-ed"|"20160511112911"|"AA00011"|""
"S034393"|"Other Requirement"|"attentive toweros students"|"20160523103859"|"AA00038"|""
"S034393"|"School Preferred"|"Brighton,wycliffe,your reconmendations"|"20160523104011"|"AA00038"|""
"S034393"|"Reasons to Study in UK"|"The belief in the english education system"|"20160523104314"|"AA00038"|""
"S034414"|"Interests / Hobbies"|"painting(Art& Design)"|"20160528124400"|"AA00038"|""
"S034435"|"Interests / Hobbies"|"optimistic, hardworking, sel-disciplined"|"20160528150758"|"AA00011"|""
"S034435"|"Location Preference"|"Brighton"|"20160528150824"|"AA00011"|""
"S034418"|"Location Preference"|"Sports"|"20160528152822"|"AA00038"|""
"S034418"|"Reasons to Study in UK"|"Family"|"20160528153028"|"AA00038"|""
"S034418"|"Character"|"Friendly,Introvert,Popular with other kids and teacher"|"20160528152740"|"AA00038"|""
"S034418"|"School Preferred"|"Westminster,Eton,St,pauls,Harrow,Dulwich"|"20160528153011"|"AA00038"|""
"S034427"|"Relatives / Friends act as Guardian in UK"|"Yes, Wyton, near Hungtingdon"|"20160602165150"|"AA00011"|""
"S034456"|"Character"|"cheerful, creative, determined on things that he's interested"|"20160611121338"|"AA00011"|""
"S034463"|"School Applied Before"|"Harrow School,Radley School"|"20160613152245"|"AA00038"|""
"S034463"|"Reasons to Study in UK"|"Sister at Downe House School -father and his family are british,would like children educated in britain."|"20160613152413"|"AA00038"|""
